cell_id,Cisticola juncidis,Cisticola juncidis [juncidis Group],Cisticola juncidis terrestris/uropygialis,Cisticola juncidis [tinnabulans Group],Cisticola juncidis brunniceps
844ba19ffffffff,2.0,0.0,0.0,2.0,0.0
844ba1dffffffff,178.0,0.0,0.0,5.0,0.0
844ba21ffffffff,109.0,0.0,0.0,9.0,0.0
844ba25ffffffff,948.0,0.0,0.0,64.0,0.0
844ba27ffffffff,3.0,0.0,0.0,0.0,0.0
844ba29ffffffff,717.0,0.0,0.0,28.0,0.0
844ba2bffffffff,467.0,0.0,0.0,0.0,0.0
844ba2dffffffff,796.0,0.0,0.0,122.0,0.0
844ba35ffffffff,77.0,0.0,0.0,1.0,0.0
844ba39ffffffff,25.0,0.0,0.0,4.0,0.0
844ba3dffffffff,151.0,0.0,0.0,4.0,0.0
844ba57ffffffff,154.0,0.0,0.0,1.0,0.0
844ba63ffffffff,325.0,0.0,0.0,16.0,0.0
844ba67ffffffff,37.0,0.0,0.0,13.0,0.0
844ba81ffffffff,32.0,0.0,0.0,0.0,5.0
844ba83ffffffff,3.0,0.0,0.0,0.0,0.0
844ba85ffffffff,3.0,0.0,0.0,0.0,1.0
844ba87ffffffff,31.0,0.0,0.0,0.0,2.0
844ba91ffffffff,12.0,0.0,0.0,0.0,0.0
844bb11ffffffff,193.0,0.0,0.0,3.0,0.0
844bb13ffffffff,152.0,0.0,0.0,8.0,0.0
844bb17ffffffff,175.0,0.0,0.0,30.0,0.0
844bb19ffffffff,873.0,0.0,0.0,52.0,0.0
844bb1bffffffff,84.0,0.0,0.0,0.0,0.0
844bb51ffffffff,226.0,0.0,0.0,14.0,0.0
844bb53ffffffff,677.0,0.0,0.0,95.0,0.0
844bb59ffffffff,127.0,0.0,0.0,0.0,0.0
8452113ffffffff,12.0,0.0,0.0,0.0,0.0
84521c5ffffffff,25.0,0.0,0.0,0.0,0.0
84529a3ffffffff,2.0,0.0,0.0,0.0,0.0
84529b1ffffffff,2.0,0.0,0.0,0.0,0.0
84529b5ffffffff,3.0,0.0,0.0,0.0,0.0
84529b9ffffffff,2.0,0.0,0.0,0.0,0.0
84529bbffffffff,3.0,0.0,3.0,0.0,0.0
84540abffffffff,2.0,0.0,0.0,0.0,0.0
8454103ffffffff,72.0,0.0,26.0,0.0,0.0
8454107ffffffff,1.0,0.0,0.0,0.0,0.0
8454115ffffffff,1.0,0.0,1.0,0.0,0.0
8454119ffffffff,4.0,0.0,0.0,0.0,0.0
845411dffffffff,10.0,0.0,10.0,0.0,0.0
8454137ffffffff,1.0,0.0,0.0,0.0,0.0
8454139ffffffff,46.0,0.0,25.0,0.0,0.0
8454153ffffffff,18.0,0.0,5.0,0.0,0.0
8454157ffffffff,6.0,0.0,0.0,0.0,0.0
84541a3ffffffff,52.0,0.0,6.0,0.0,0.0
84541a5ffffffff,14.0,0.0,0.0,0.0,0.0
84541adffffffff,20.0,0.0,0.0,0.0,0.0
84541b5ffffffff,5.0,0.0,0.0,0.0,0.0
84541b9ffffffff,17.0,0.0,0.0,0.0,0.0
84541bdffffffff,21.0,0.0,1.0,0.0,0.0
8454447ffffffff,9.0,0.0,0.0,0.0,0.0
8454a93ffffffff,78.0,0.0,5.0,0.0,0.0
8454a99ffffffff,4.0,0.0,0.0,0.0,0.0
8454a9bffffffff,58.0,0.0,9.0,0.0,0.0
8454ac3ffffffff,71.0,0.0,0.0,0.0,0.0
8454ad3ffffffff,4.0,0.0,0.0,0.0,0.0
8454ad5ffffffff,22.0,0.0,0.0,0.0,0.0
8454ad7ffffffff,4.0,0.0,0.0,0.0,0.0
8454addffffffff,29.0,0.0,2.0,0.0,0.0
8454f11ffffffff,2.0,0.0,0.0,0.0,0.0
8454f1bffffffff,2.0,0.0,0.0,0.0,0.0
8454f3bffffffff,3.0,0.0,0.0,0.0,0.0
8454f45ffffffff,4.0,0.0,0.0,0.0,0.0
8454f49ffffffff,5.0,0.0,0.0,0.0,0.0
8454f4dffffffff,37.0,0.0,7.0,0.0,0.0
8454f51ffffffff,3.0,0.0,0.0,0.0,0.0
8454f53ffffffff,3.0,0.0,0.0,0.0,0.0
8454f57ffffffff,11.0,0.0,0.0,0.0,0.0
8454f6bffffffff,4.0,0.0,2.0,0.0,0.0
84580bdffffffff,4.0,0.0,0.0,0.0,0.0
8458581ffffffff,11.0,0.0,0.0,0.0,0.0
8458585ffffffff,3.0,0.0,0.0,0.0,0.0
8458587ffffffff,2.0,0.0,0.0,0.0,0.0
8458901ffffffff,2.0,0.0,0.0,0.0,0.0
845890dffffffff,3.0,0.0,0.0,0.0,0.0
8458963ffffffff,4.0,0.0,0.0,0.0,0.0
8458c45ffffffff,2.0,0.0,0.0,0.0,0.0
8458c4dffffffff,2.0,0.0,0.0,0.0,0.0
8458e2dffffffff,9.0,0.0,0.0,0.0,0.0
8458e49ffffffff,10.0,0.0,0.0,0.0,0.0
8459821ffffffff,2.0,0.0,0.0,0.0,0.0
8459825ffffffff,2.0,0.0,0.0,0.0,0.0
8459827ffffffff,6.0,0.0,0.0,0.0,0.0
8459985ffffffff,8.0,0.0,1.0,0.0,0.0
8459987ffffffff,2.0,0.0,0.0,0.0,0.0
84599e5ffffffff,7.0,0.0,0.0,0.0,0.0
8460021ffffffff,3.0,0.0,0.0,0.0,0.0
8460025ffffffff,248.0,0.0,0.0,0.0,0.0
8460027ffffffff,224.0,0.0,0.0,0.0,0.0
846002dffffffff,225.0,0.0,0.0,0.0,0.0
8460045ffffffff,18.0,0.0,0.0,0.0,0.0
846004dffffffff,217.0,0.0,0.0,0.0,0.0
8460061ffffffff,86.0,0.0,0.0,0.0,0.0
8460065ffffffff,9.0,0.0,0.0,0.0,0.0
8460067ffffffff,6.0,0.0,0.0,0.0,0.0
8460069ffffffff,454.0,0.0,0.0,0.0,0.0
846006bffffffff,6.0,0.0,0.0,0.0,0.0
8460103ffffffff,3.0,0.0,0.0,0.0,0.0
8460105ffffffff,6.0,0.0,0.0,0.0,0.0
8460107ffffffff,4.0,0.0,0.0,0.0,0.0
8460109ffffffff,4.0,0.0,0.0,0.0,0.0
8460113ffffffff,229.0,0.0,0.0,0.0,0.0
8460117ffffffff,4.0,0.0,0.0,0.0,0.0
846011bffffffff,66.0,0.0,0.0,0.0,0.0
8460121ffffffff,6.0,0.0,0.0,0.0,0.0
8460127ffffffff,2.0,0.0,0.0,0.0,0.0
846012bffffffff,2.0,0.0,0.0,0.0,0.0
8460135ffffffff,2.0,0.0,0.0,0.0,0.0
8460141ffffffff,4.0,0.0,0.0,0.0,0.0
8460143ffffffff,42.0,0.0,0.0,0.0,0.0
8460145ffffffff,670.0,0.0,0.0,0.0,0.0
8460147ffffffff,63.0,0.0,0.0,0.0,0.0
8460149ffffffff,56.0,0.0,0.0,0.0,0.0
846014bffffffff,147.0,0.0,0.0,0.0,0.0
846014dffffffff,313.0,0.0,0.0,0.0,0.0
8460151ffffffff,25.0,0.0,0.0,0.0,0.0
8460153ffffffff,14.0,0.0,0.0,0.0,0.0
8460155ffffffff,62.0,0.0,0.0,0.0,0.0
8460157ffffffff,2.0,0.0,0.0,0.0,0.0
8460159ffffffff,26.0,0.0,0.0,0.0,0.0
846015bffffffff,64.0,0.0,0.0,0.0,0.0
846015dffffffff,684.0,0.0,0.0,0.0,0.0
8460161ffffffff,97.0,0.0,0.0,0.0,0.0
8460163ffffffff,6.0,0.0,0.0,0.0,0.0
8460165ffffffff,43.0,0.0,0.0,0.0,0.0
8460167ffffffff,4.0,0.0,0.0,0.0,0.0
8460169ffffffff,1670.0,0.0,0.0,0.0,0.0
846016bffffffff,14.0,0.0,0.0,0.0,0.0
846016dffffffff,91.0,0.0,0.0,0.0,0.0
84601e1ffffffff,14.0,0.0,0.0,0.0,0.0
84601e9ffffffff,539.0,0.0,0.0,0.0,0.0
8460221ffffffff,447.0,0.0,0.0,0.0,0.0
8460225ffffffff,62.0,0.0,0.0,0.0,0.0
8460227ffffffff,1298.0,0.0,0.0,0.0,0.0
8460229ffffffff,91.0,0.0,0.0,0.0,0.0
846022dffffffff,42.0,0.0,0.0,0.0,0.0
8460261ffffffff,16.0,0.0,0.0,0.0,0.0
8460263ffffffff,696.0,0.0,0.0,0.0,0.0
8460265ffffffff,3.0,0.0,0.0,0.0,0.0
8460267ffffffff,5.0,0.0,0.0,0.0,0.0
8460269ffffffff,54.0,0.0,0.0,0.0,0.0
846026bffffffff,3.0,0.0,0.0,0.0,0.0
846026dffffffff,84.0,0.0,0.0,0.0,0.0
8460301ffffffff,21.0,0.0,0.0,0.0,0.0
8460303ffffffff,91.0,0.0,0.0,0.0,0.0
8460305ffffffff,6.0,0.0,0.0,0.0,0.0
8460307ffffffff,68.0,0.0,0.0,0.0,0.0
8460309ffffffff,3.0,0.0,0.0,0.0,0.0
846030bffffffff,11.0,0.0,0.0,0.0,0.0
846030dffffffff,8.0,0.0,0.0,0.0,0.0
8460311ffffffff,63.0,0.0,0.0,0.0,0.0
8460313ffffffff,859.0,0.0,0.0,0.0,0.0
8460315ffffffff,331.0,0.0,0.0,0.0,0.0
8460317ffffffff,253.0,0.0,0.0,0.0,0.0
8460319ffffffff,1.0,0.0,0.0,0.0,0.0
846031bffffffff,198.0,0.0,0.0,0.0,0.0
846031dffffffff,8.0,0.0,0.0,0.0,0.0
8460321ffffffff,685.0,0.0,0.0,0.0,0.0
8460323ffffffff,61.0,0.0,0.0,0.0,0.0
8460325ffffffff,11.0,0.0,0.0,0.0,0.0
8460327ffffffff,5.0,0.0,0.0,0.0,0.0
8460329ffffffff,127.0,0.0,0.0,0.0,0.0
846032bffffffff,160.0,0.0,0.0,0.0,0.0
846032dffffffff,53.0,0.0,0.0,0.0,0.0
8460331ffffffff,66.0,0.0,0.0,0.0,0.0
8460333ffffffff,3.0,0.0,0.0,0.0,0.0
8460335ffffffff,10.0,0.0,0.0,0.0,0.0
8460337ffffffff,37.0,0.0,0.0,0.0,0.0
8460339ffffffff,505.0,0.0,0.0,0.0,0.0
846033bffffffff,249.0,0.0,0.0,0.0,0.0
846033dffffffff,49.0,0.0,0.0,0.0,0.0
8460343ffffffff,89.0,0.0,0.0,0.0,0.0
8460345ffffffff,38.0,0.0,0.0,0.0,0.0
8460349ffffffff,14.0,0.0,0.0,0.0,0.0
846034dffffffff,11.0,0.0,0.0,0.0,0.0
8460351ffffffff,6.0,0.0,0.0,0.0,0.0
8460353ffffffff,40.0,0.0,0.0,0.0,0.0
8460355ffffffff,4.0,0.0,0.0,0.0,0.0
8460357ffffffff,12.0,0.0,0.0,0.0,0.0
8460359ffffffff,2.0,0.0,0.0,0.0,0.0
846035dffffffff,6.0,0.0,0.0,0.0,0.0
8460361ffffffff,94.0,0.0,0.0,0.0,0.0
8460363ffffffff,31.0,0.0,0.0,0.0,0.0
8460365ffffffff,15.0,0.0,0.0,0.0,0.0
8460367ffffffff,223.0,0.0,0.0,0.0,0.0
8460369ffffffff,104.0,0.0,0.0,0.0,0.0
846036bffffffff,44.0,0.0,0.0,0.0,0.0
846036dffffffff,82.0,0.0,0.0,0.0,0.0
846080bffffffff,3.0,0.0,0.0,0.0,0.0
8460813ffffffff,8.0,0.0,0.0,0.0,0.0
846081dffffffff,9.0,0.0,0.0,0.0,0.0
8460833ffffffff,4.0,0.0,0.0,0.0,0.0
8460841ffffffff,21.0,0.0,0.0,0.0,0.0
8460843ffffffff,2.0,0.0,0.0,0.0,0.0
8460845ffffffff,37.0,0.0,0.0,0.0,0.0
846084bffffffff,2.0,0.0,0.0,0.0,0.0
846084dffffffff,40.0,0.0,0.0,0.0,0.0
8460857ffffffff,14.0,0.0,0.0,0.0,0.0
846085bffffffff,2.0,0.0,0.0,0.0,0.0
846086dffffffff,7.0,0.0,0.0,0.0,0.0
8460881ffffffff,41.0,0.0,0.0,0.0,0.0
8460883ffffffff,3.0,0.0,0.0,0.0,0.0
8460885ffffffff,443.0,0.0,0.0,0.0,0.0
8460887ffffffff,21.0,0.0,0.0,0.0,0.0
8460889ffffffff,7.0,0.0,0.0,0.0,0.0
846088dffffffff,189.0,0.0,0.0,0.0,0.0
84608a1ffffffff,3.0,0.0,0.0,0.0,0.0
84608a3ffffffff,8.0,0.0,0.0,0.0,0.0
84608a5ffffffff,10.0,0.0,0.0,0.0,0.0
84608a7ffffffff,8.0,0.0,0.0,0.0,0.0
84608a9ffffffff,21.0,0.0,0.0,0.0,0.0
84608abffffffff,3.0,0.0,0.0,0.0,0.0
84608b1ffffffff,155.0,0.0,0.0,0.0,0.0
84608b5ffffffff,1210.0,0.0,0.0,0.0,0.0
84608b7ffffffff,34.0,0.0,0.0,0.0,0.0
84608b9ffffffff,5.0,0.0,0.0,0.0,0.0
84608bdffffffff,168.0,0.0,0.0,0.0,0.0
84608c1ffffffff,9.0,0.0,0.0,0.0,0.0
84608c3ffffffff,6.0,0.0,0.0,0.0,0.0
84608c5ffffffff,2.0,0.0,0.0,0.0,0.0
84608cdffffffff,1.0,0.0,0.0,0.0,0.0
84608d1ffffffff,6.0,0.0,0.0,0.0,0.0
84608ddffffffff,4.0,0.0,0.0,0.0,0.0
84608e3ffffffff,34.0,0.0,0.0,0.0,0.0
84608e5ffffffff,253.0,0.0,0.0,0.0,0.0
84608e9ffffffff,94.0,0.0,0.0,0.0,0.0
84608ebffffffff,26.0,0.0,0.0,0.0,0.0
84608edffffffff,4.0,0.0,0.0,0.0,0.0
8460901ffffffff,56.0,0.0,0.0,0.0,0.0
8460905ffffffff,5.0,0.0,0.0,0.0,0.0
846090bffffffff,2.0,0.0,0.0,0.0,0.0
8460911ffffffff,2.0,0.0,0.0,0.0,0.0
8460913ffffffff,7.0,0.0,0.0,0.0,0.0
8460915ffffffff,59.0,0.0,0.0,0.0,0.0
8460917ffffffff,6.0,0.0,0.0,0.0,0.0
8460919ffffffff,2.0,0.0,0.0,0.0,0.0
846091dffffffff,5.0,0.0,0.0,0.0,0.0
8460925ffffffff,51.0,0.0,0.0,0.0,0.0
8460927ffffffff,62.0,0.0,0.0,0.0,0.0
8460931ffffffff,5.0,0.0,0.0,0.0,0.0
8460939ffffffff,7.0,0.0,0.0,0.0,0.0
846093bffffffff,15.0,0.0,0.0,0.0,0.0
8460943ffffffff,20.0,0.0,0.0,0.0,0.0
8460947ffffffff,2.0,0.0,0.0,0.0,0.0
846094bffffffff,1.0,0.0,0.0,0.0,0.0
846094dffffffff,28.0,0.0,0.0,0.0,0.0
8460955ffffffff,8.0,0.0,0.0,0.0,0.0
8460961ffffffff,109.0,0.0,0.0,0.0,0.0
8460963ffffffff,4.0,0.0,0.0,0.0,0.0
8460965ffffffff,60.0,0.0,0.0,0.0,0.0
8460969ffffffff,30.0,0.0,0.0,0.0,0.0
846096bffffffff,11.0,0.0,0.0,0.0,0.0
846096dffffffff,5.0,0.0,0.0,0.0,0.0
8460981ffffffff,2.0,0.0,0.0,0.0,0.0
8460983ffffffff,7.0,0.0,0.0,0.0,0.0
8460985ffffffff,3.0,0.0,0.0,0.0,0.0
8460987ffffffff,8.0,0.0,0.0,0.0,0.0
8460991ffffffff,8.0,0.0,0.0,0.0,0.0
8460993ffffffff,10.0,0.0,0.0,0.0,0.0
8460999ffffffff,8.0,0.0,0.0,0.0,0.0
846099bffffffff,49.0,0.0,0.0,0.0,0.0
84609abffffffff,3.0,0.0,0.0,0.0,0.0
84609b5ffffffff,3.0,0.0,0.0,0.0,0.0
84609bbffffffff,1.0,0.0,0.0,0.0,0.0
84609c7ffffffff,3.0,0.0,0.0,0.0,0.0
84609d5ffffffff,1.0,0.0,0.0,0.0,0.0
84609dbffffffff,3.0,0.0,0.0,0.0,0.0
84609ddffffffff,1.0,0.0,0.0,0.0,0.0
84609e1ffffffff,249.0,0.0,0.0,0.0,0.0
84609e3ffffffff,14.0,0.0,0.0,0.0,0.0
84609e7ffffffff,2.0,0.0,0.0,0.0,0.0
84609ebffffffff,69.0,0.0,0.0,0.0,0.0
8460a0dffffffff,121.0,0.0,0.0,0.0,0.0
8460a13ffffffff,12.0,0.0,0.0,0.0,0.0
8460a1bffffffff,8.0,0.0,0.0,0.0,0.0
8460a25ffffffff,716.0,0.0,0.0,0.0,0.0
8460a27ffffffff,100.0,0.0,0.0,0.0,0.0
8460a2dffffffff,2.0,0.0,0.0,0.0,0.0
8460a33ffffffff,6.0,0.0,0.0,0.0,0.0
8460a39ffffffff,28.0,0.0,0.0,0.0,0.0
8460a3bffffffff,4.0,0.0,0.0,0.0,0.0
8460a3dffffffff,1.0,0.0,0.0,0.0,0.0
8460a41ffffffff,3.0,0.0,0.0,0.0,0.0
8460a47ffffffff,17.0,0.0,0.0,0.0,0.0
8460a49ffffffff,9.0,0.0,0.0,0.0,0.0
8460a4bffffffff,1.0,0.0,0.0,0.0,0.0
8460a59ffffffff,55.0,0.0,0.0,0.0,0.0
8460a5bffffffff,4.0,0.0,0.0,0.0,0.0
8460a61ffffffff,23.0,0.0,0.0,0.0,0.0
8460a67ffffffff,2.0,0.0,0.0,0.0,0.0
8460a6bffffffff,2.0,0.0,0.0,0.0,0.0
8460a83ffffffff,2.0,0.0,0.0,0.0,0.0
8460a89ffffffff,108.0,0.0,0.0,0.0,0.0
8460a91ffffffff,524.0,0.0,0.0,0.0,0.0
8460a97ffffffff,36.0,0.0,0.0,0.0,0.0
8460a99ffffffff,30.0,0.0,0.0,0.0,0.0
8460a9bffffffff,5.0,0.0,0.0,0.0,0.0
8460a9dffffffff,6.0,0.0,0.0,0.0,0.0
8460aa3ffffffff,35.0,0.0,0.0,0.0,0.0
8460aa9ffffffff,1.0,0.0,0.0,0.0,0.0
8460aadffffffff,3.0,0.0,0.0,0.0,0.0
8460ab1ffffffff,7.0,0.0,0.0,0.0,0.0
8460ab5ffffffff,6.0,0.0,0.0,0.0,0.0
8460ab9ffffffff,2.0,0.0,0.0,0.0,0.0
8460ac3ffffffff,2.0,0.0,0.0,0.0,0.0
8460acbffffffff,1.0,0.0,0.0,0.0,0.0
8460acdffffffff,25.0,0.0,0.0,0.0,0.0
8460ad3ffffffff,3.0,0.0,0.0,0.0,0.0
8460ad5ffffffff,2.0,0.0,0.0,0.0,0.0
8460adbffffffff,8.0,0.0,0.0,0.0,0.0
8460ae7ffffffff,4.0,0.0,0.0,0.0,0.0
8460ae9ffffffff,1.0,0.0,0.0,0.0,0.0
8460aedffffffff,2.0,0.0,0.0,0.0,0.0
8460b01ffffffff,3.0,0.0,0.0,0.0,0.0
8460b09ffffffff,9.0,0.0,0.0,0.0,0.0
8460b0dffffffff,4.0,0.0,0.0,0.0,0.0
8460b11ffffffff,15.0,0.0,0.0,0.0,0.0
8460b17ffffffff,14.0,0.0,0.0,0.0,0.0
8460b19ffffffff,89.0,0.0,0.0,0.0,0.0
8460b1bffffffff,379.0,0.0,0.0,0.0,0.0
8460b27ffffffff,8.0,0.0,0.0,0.0,0.0
8460b29ffffffff,10.0,0.0,0.0,0.0,0.0
8460b3bffffffff,12.0,0.0,0.0,0.0,0.0
8460b3dffffffff,8.0,0.0,0.0,0.0,0.0
8460b47ffffffff,4.0,0.0,0.0,0.0,0.0
8460b4dffffffff,1.0,0.0,0.0,0.0,0.0
8460b53ffffffff,39.0,0.0,0.0,0.0,0.0
8460b5bffffffff,2.0,0.0,0.0,0.0,0.0
8460b6dffffffff,5.0,0.0,0.0,0.0,0.0
8460f6dffffffff,1.0,0.0,0.0,0.0,0.0
8461005ffffffff,8.0,0.0,0.0,0.0,0.0
8461007ffffffff,2.0,0.0,0.0,0.0,0.0
8461021ffffffff,86.0,4.0,0.0,0.0,0.0
8461023ffffffff,6.0,0.0,0.0,0.0,0.0
8461025ffffffff,191.0,10.0,0.0,0.0,0.0
8461027ffffffff,10.0,2.0,0.0,0.0,0.0
8461029ffffffff,11.0,0.0,0.0,0.0,0.0
846102bffffffff,175.0,2.0,0.0,0.0,0.0
846102dffffffff,11.0,0.0,0.0,0.0,0.0
8461035ffffffff,4.0,0.0,0.0,0.0,0.0
846103dffffffff,10.0,0.0,0.0,0.0,0.0
8461067ffffffff,231.0,22.0,0.0,0.0,0.0
8461103ffffffff,2.0,0.0,0.0,0.0,0.0
8461111ffffffff,5.0,0.0,0.0,0.0,0.0
8461113ffffffff,4.0,0.0,0.0,0.0,0.0
8461115ffffffff,1.0,0.0,0.0,0.0,0.0
8461117ffffffff,52.0,0.0,0.0,0.0,0.0
8461119ffffffff,15.0,0.0,0.0,0.0,0.0
846111bffffffff,4.0,0.0,0.0,0.0,0.0
8461131ffffffff,2.0,0.0,0.0,0.0,0.0
8461133ffffffff,2.0,0.0,0.0,0.0,0.0
8461151ffffffff,3.0,0.0,0.0,0.0,0.0
846115bffffffff,7.0,0.0,0.0,0.0,0.0
846118dffffffff,18.0,0.0,0.0,0.0,0.0
8461197ffffffff,3.0,0.0,0.0,0.0,0.0
84611adffffffff,51.0,0.0,0.0,0.0,0.0
84611b1ffffffff,14.0,0.0,0.0,0.0,0.0
84611b3ffffffff,8.0,0.0,0.0,0.0,0.0
84611b5ffffffff,27.0,0.0,0.0,0.0,0.0
84611bbffffffff,22.0,0.0,0.0,0.0,0.0
84611c1ffffffff,19.0,0.0,0.0,0.0,0.0
84611c7ffffffff,10.0,0.0,0.0,0.0,0.0
84611c9ffffffff,38.0,0.0,0.0,0.0,0.0
84611cbffffffff,537.0,4.0,0.0,0.0,0.0
84611cdffffffff,6.0,0.0,0.0,0.0,0.0
84611e1ffffffff,22.0,0.0,0.0,0.0,0.0
84611e3ffffffff,10.0,0.0,0.0,0.0,0.0
84611e7ffffffff,32.0,0.0,0.0,0.0,0.0
84611e9ffffffff,13.0,0.0,0.0,0.0,0.0
84611ebffffffff,20.0,0.0,0.0,0.0,0.0
84611edffffffff,4.0,0.0,0.0,0.0,0.0
8461881ffffffff,4.0,0.0,0.0,0.0,0.0
8461885ffffffff,555.0,0.0,0.0,0.0,0.0
8461889ffffffff,20.0,0.0,0.0,0.0,0.0
846188bffffffff,4.0,0.0,0.0,0.0,0.0
846188dffffffff,1.0,0.0,0.0,0.0,0.0
8461891ffffffff,30.0,0.0,0.0,0.0,0.0
8461893ffffffff,2477.0,0.0,0.0,0.0,0.0
8461895ffffffff,4.0,0.0,0.0,0.0,0.0
8461897ffffffff,40.0,0.0,0.0,0.0,0.0
8461899ffffffff,15.0,0.0,0.0,0.0,0.0
846189bffffffff,26.0,0.0,0.0,0.0,0.0
84618a7ffffffff,4.0,0.0,0.0,0.0,0.0
84618b1ffffffff,1.0,0.0,0.0,0.0,0.0
84618b3ffffffff,7.0,0.0,0.0,0.0,0.0
84618b9ffffffff,8.0,0.0,0.0,0.0,0.0
84618bbffffffff,4.0,0.0,0.0,0.0,0.0
84618c1ffffffff,246.0,0.0,0.0,0.0,0.0
84618c3ffffffff,25.0,0.0,0.0,0.0,0.0
84618c5ffffffff,677.0,0.0,0.0,0.0,0.0
84618c7ffffffff,351.0,0.0,0.0,0.0,0.0
84618cbffffffff,249.0,0.0,0.0,0.0,0.0
84618d1ffffffff,72.0,0.0,0.0,0.0,0.0
84618dbffffffff,22.0,0.0,0.0,0.0,0.0
84618ddffffffff,11.0,0.0,0.0,0.0,0.0
84618e1ffffffff,49.0,0.0,0.0,0.0,0.0
84618e3ffffffff,42.0,0.0,0.0,0.0,0.0
84618ebffffffff,98.0,0.0,0.0,0.0,0.0
8461987ffffffff,13.0,0.0,0.0,0.0,0.0
8461997ffffffff,2.0,0.0,0.0,0.0,0.0
846199dffffffff,2.0,0.0,0.0,0.0,0.0
84619a5ffffffff,2.0,0.0,0.0,0.0,0.0
84619a9ffffffff,13.0,0.0,0.0,0.0,0.0
84619abffffffff,42.0,0.0,0.0,0.0,0.0
84619b7ffffffff,2.0,0.0,0.0,0.0,0.0
84619bdffffffff,12.0,0.0,0.0,0.0,0.0
84619d3ffffffff,2.0,0.0,0.0,0.0,0.0
84619e7ffffffff,8.0,0.0,0.0,0.0,0.0
8461a91ffffffff,11.0,0.0,0.0,0.0,0.0
8461a93ffffffff,1.0,0.0,0.0,0.0,0.0
8461a97ffffffff,18.0,0.0,0.0,0.0,0.0
8461a9dffffffff,19.0,0.0,0.0,0.0,0.0
8461ab1ffffffff,16.0,0.0,0.0,0.0,0.0
8461ab3ffffffff,11.0,0.0,0.0,0.0,0.0
8461ab7ffffffff,424.0,0.0,0.0,0.0,0.0
8461abbffffffff,52.0,0.0,0.0,0.0,0.0
8461ad1ffffffff,4.0,0.0,0.0,0.0,0.0
8461ad3ffffffff,23.0,0.0,0.0,0.0,0.0
8461ad7ffffffff,4.0,0.0,0.0,0.0,0.0
8461adbffffffff,2.0,0.0,0.0,0.0,0.0
8464121ffffffff,2.0,0.0,0.0,0.0,0.0
846416dffffffff,8.0,0.0,0.0,0.0,0.0
8464319ffffffff,4.0,0.0,0.0,2.0,0.0
8464349ffffffff,43.0,0.0,0.0,43.0,0.0
8464353ffffffff,2.0,0.0,0.0,0.0,0.0
8464805ffffffff,2.0,0.0,0.0,0.0,0.0
8464813ffffffff,18.0,0.0,0.0,0.0,0.0
846481bffffffff,2.0,0.0,0.0,0.0,0.0
8464821ffffffff,3.0,0.0,0.0,0.0,0.0
8464825ffffffff,55.0,0.0,0.0,20.0,0.0
8464829ffffffff,208.0,0.0,0.0,84.0,0.0
846482bffffffff,5.0,0.0,0.0,2.0,0.0
846482dffffffff,78.0,0.0,0.0,40.0,0.0
8464839ffffffff,1.0,0.0,0.0,0.0,0.0
8464841ffffffff,21.0,0.0,0.0,19.0,0.0
8464845ffffffff,12.0,0.0,0.0,12.0,0.0
8464847ffffffff,2.0,0.0,0.0,0.0,0.0
8464849ffffffff,16.0,0.0,0.0,16.0,0.0
846484dffffffff,90.0,0.0,0.0,88.0,0.0
8464853ffffffff,2.0,0.0,0.0,0.0,0.0
8464855ffffffff,1.0,0.0,0.0,0.0,0.0
8464867ffffffff,2.0,0.0,0.0,0.0,0.0
8464869ffffffff,18.0,0.0,0.0,18.0,0.0
8464889ffffffff,3.0,0.0,0.0,0.0,0.0
84648c1ffffffff,8.0,0.0,0.0,0.0,0.0
84648cbffffffff,2.0,0.0,0.0,0.0,0.0
84648cdffffffff,4.0,0.0,0.0,0.0,0.0
84648d1ffffffff,3.0,0.0,0.0,0.0,0.0
84648d9ffffffff,2.0,0.0,0.0,0.0,0.0
84648ddffffffff,33.0,0.0,0.0,0.0,0.0
8464901ffffffff,13.0,0.0,0.0,3.0,0.0
8464903ffffffff,10.0,0.0,0.0,9.0,0.0
846490bffffffff,5.0,0.0,0.0,3.0,0.0
8464911ffffffff,6.0,0.0,0.0,3.0,0.0
846491dffffffff,86.0,0.0,0.0,22.0,0.0
8464921ffffffff,1.0,0.0,0.0,0.0,0.0
8464927ffffffff,1.0,0.0,0.0,1.0,0.0
846494bffffffff,5.0,0.0,0.0,0.0,0.0
8464951ffffffff,3.0,0.0,0.0,3.0,0.0
8464981ffffffff,5.0,0.0,0.0,0.0,0.0
8464997ffffffff,1.0,0.0,0.0,0.0,0.0
8464999ffffffff,2.0,0.0,0.0,0.0,0.0
84649b7ffffffff,32.0,0.0,0.0,0.0,0.0
84649d3ffffffff,8.0,0.0,0.0,0.0,0.0
84649d7ffffffff,2.0,0.0,0.0,0.0,0.0
84649e3ffffffff,2.0,0.0,0.0,0.0,0.0
8464a01ffffffff,12.0,0.0,0.0,10.0,0.0
8464a05ffffffff,68.0,0.0,0.0,68.0,0.0
8464a07ffffffff,16.0,0.0,0.0,13.0,0.0
8464a09ffffffff,68.0,0.0,0.0,66.0,0.0
8464a0bffffffff,1.0,0.0,0.0,0.0,0.0
8464a0dffffffff,116.0,0.0,0.0,116.0,0.0
8464a21ffffffff,57.0,0.0,0.0,57.0,0.0
8464a23ffffffff,25.0,0.0,0.0,23.0,0.0
