cell_id,Tachybaptus ruficollis,Tachybaptus ruficollis [ruficollis Group],Tachybaptus ruficollis [tricolor Group]
843820dffffffff,2.0,0.0,0.0
8438243ffffffff,9.0,0.0,0.0
8438245ffffffff,8.0,0.0,0.0
8438247ffffffff,250.0,18.0,0.0
8438251ffffffff,76.0,2.0,0.0
8438253ffffffff,4.0,0.0,0.0
8438255ffffffff,138.0,11.0,0.0
8438259ffffffff,309.0,8.0,0.0
843825bffffffff,591.0,1.0,0.0
843825dffffffff,8.0,0.0,0.0
843826bffffffff,173.0,20.0,0.0
8438353ffffffff,2.0,0.0,0.0
8438361ffffffff,2.0,0.0,0.0
8438365ffffffff,12.0,8.0,0.0
8438367ffffffff,69.0,10.0,0.0
8438369ffffffff,2.0,0.0,0.0
843836bffffffff,4.0,0.0,0.0
8438421ffffffff,2.0,0.0,0.0
8438435ffffffff,2.0,0.0,0.0
84384c5ffffffff,2.0,0.0,0.0
84384e5ffffffff,2.0,0.0,0.0
84385c9ffffffff,1.0,0.0,0.0
8438625ffffffff,78.0,3.0,0.0
843862dffffffff,2.0,0.0,0.0
8438631ffffffff,2.0,0.0,0.0
843863dffffffff,1.0,0.0,0.0
8438685ffffffff,9.0,0.0,0.0
8438699ffffffff,7.0,0.0,0.0
843869bffffffff,3.0,0.0,0.0
84386a1ffffffff,5.0,0.0,0.0
84386a7ffffffff,1.0,0.0,0.0
84386a9ffffffff,6.0,0.0,0.0
84386adffffffff,2.0,0.0,0.0
84386d3ffffffff,5.0,0.0,0.0
84386e1ffffffff,10.0,0.0,0.0
84386e3ffffffff,19.0,0.0,0.0
84386e9ffffffff,1.0,0.0,0.0
8438703ffffffff,1.0,0.0,0.0
8438753ffffffff,1.0,0.0,0.0
843875bffffffff,3.0,0.0,0.0
8438cb9ffffffff,1.0,0.0,0.0
8439001ffffffff,170.0,0.0,0.0
8439003ffffffff,370.0,0.0,0.0
8439005ffffffff,6.0,0.0,0.0
8439007ffffffff,232.0,0.0,0.0
8439009ffffffff,54.0,0.0,0.0
843900bffffffff,319.0,0.0,0.0
843900dffffffff,160.0,4.0,0.0
8439011ffffffff,91.0,0.0,0.0
8439013ffffffff,7.0,0.0,0.0
8439015ffffffff,109.0,0.0,0.0
8439019ffffffff,2.0,0.0,0.0
843901bffffffff,37.0,0.0,0.0
843901dffffffff,509.0,0.0,0.0
8439021ffffffff,31.0,0.0,0.0
8439023ffffffff,22.0,0.0,0.0
8439025ffffffff,52.0,4.0,0.0
8439027ffffffff,5.0,0.0,0.0
8439029ffffffff,103.0,0.0,0.0
843902bffffffff,94.0,0.0,0.0
843902dffffffff,215.0,0.0,0.0
8439031ffffffff,14.0,0.0,0.0
8439033ffffffff,22.0,0.0,0.0
8439035ffffffff,51.0,0.0,0.0
8439037ffffffff,2.0,0.0,0.0
8439039ffffffff,285.0,0.0,0.0
843903bffffffff,66.0,0.0,0.0
843903dffffffff,101.0,0.0,0.0
8439041ffffffff,114.0,0.0,0.0
8439043ffffffff,20.0,0.0,0.0
8439047ffffffff,270.0,0.0,0.0
8439049ffffffff,45.0,0.0,0.0
843904bffffffff,125.0,0.0,0.0
8439051ffffffff,190.0,0.0,0.0
8439053ffffffff,35.0,0.0,0.0
8439055ffffffff,29.0,0.0,0.0
8439057ffffffff,202.0,0.0,0.0
8439059ffffffff,42.0,0.0,0.0
843905bffffffff,151.0,0.0,0.0
843905dffffffff,82.0,0.0,0.0
8439061ffffffff,32.0,0.0,0.0
8439063ffffffff,116.0,0.0,0.0
8439065ffffffff,63.0,0.0,0.0
8439067ffffffff,131.0,0.0,0.0
8439069ffffffff,56.0,0.0,0.0
843906bffffffff,98.0,1.0,0.0
843906dffffffff,271.0,0.0,0.0
8439081ffffffff,1.0,0.0,0.0
8439083ffffffff,1.0,0.0,0.0
8439085ffffffff,2.0,0.0,0.0
8439087ffffffff,15.0,0.0,0.0
8439089ffffffff,596.0,0.0,0.0
843908bffffffff,61.0,0.0,0.0
843908dffffffff,596.0,0.0,0.0
8439091ffffffff,2.0,0.0,0.0
8439093ffffffff,23.0,0.0,0.0
8439095ffffffff,2.0,0.0,0.0
8439097ffffffff,79.0,6.0,0.0
8439099ffffffff,1.0,0.0,0.0
843909bffffffff,8.0,0.0,0.0
84390a1ffffffff,23.0,0.0,0.0
84390a3ffffffff,6.0,0.0,0.0
84390a5ffffffff,45.0,0.0,0.0
84390a7ffffffff,3.0,0.0,0.0
84390adffffffff,7.0,4.0,0.0
84390b1ffffffff,4.0,0.0,0.0
84390b3ffffffff,36.0,0.0,0.0
84390b7ffffffff,4.0,0.0,0.0
84390b9ffffffff,5.0,0.0,0.0
84390bbffffffff,5.0,0.0,0.0
84390c1ffffffff,52.0,0.0,0.0
84390c3ffffffff,215.0,0.0,0.0
84390c5ffffffff,47.0,0.0,0.0
84390c7ffffffff,5.0,0.0,0.0
84390c9ffffffff,97.0,0.0,0.0
84390cbffffffff,3033.0,0.0,0.0
84390cdffffffff,2.0,0.0,0.0
84390d1ffffffff,4.0,0.0,0.0
84390d3ffffffff,23.0,0.0,0.0
84390d5ffffffff,3.0,0.0,0.0
84390d7ffffffff,3.0,0.0,0.0
84390d9ffffffff,5.0,0.0,0.0
84390dbffffffff,4.0,0.0,0.0
84390ddffffffff,10.0,0.0,0.0
84390e1ffffffff,2.0,0.0,0.0
84390e3ffffffff,205.0,0.0,0.0
84390ebffffffff,11.0,0.0,0.0
8439101ffffffff,328.0,13.0,0.0
8439103ffffffff,1023.0,14.0,0.0
843910bffffffff,6.0,0.0,0.0
8439111ffffffff,323.0,4.0,0.0
8439113ffffffff,255.0,8.0,0.0
8439115ffffffff,1233.0,46.0,0.0
8439117ffffffff,254.0,5.0,0.0
8439119ffffffff,409.0,7.0,0.0
843911bffffffff,11.0,0.0,0.0
843911dffffffff,70.0,1.0,0.0
8439151ffffffff,43.0,0.0,0.0
8439153ffffffff,259.0,0.0,0.0
8439155ffffffff,151.0,6.0,0.0
8439157ffffffff,564.0,8.0,0.0
8439159ffffffff,891.0,2.0,0.0
843915bffffffff,380.0,0.0,0.0
843915dffffffff,85.0,2.0,0.0
8439181ffffffff,69.0,0.0,0.0
8439183ffffffff,125.0,0.0,0.0
8439185ffffffff,10.0,0.0,0.0
8439187ffffffff,100.0,0.0,0.0
8439189ffffffff,45.0,0.0,0.0
843918bffffffff,666.0,0.0,0.0
843918dffffffff,28.0,0.0,0.0
8439191ffffffff,37.0,0.0,0.0
8439193ffffffff,88.0,0.0,0.0
8439195ffffffff,687.0,0.0,0.0
8439197ffffffff,203.0,5.0,0.0
843919bffffffff,11.0,0.0,0.0
843919dffffffff,14.0,0.0,0.0
84391a3ffffffff,2.0,0.0,0.0
84391a5ffffffff,5.0,0.0,0.0
84391a7ffffffff,2.0,0.0,0.0
84391a9ffffffff,152.0,2.0,0.0
84391abffffffff,83.0,13.0,0.0
84391b9ffffffff,19.0,0.0,0.0
84391c1ffffffff,13.0,0.0,0.0
84391c3ffffffff,4.0,2.0,0.0
84391c5ffffffff,464.0,16.0,0.0
84391c7ffffffff,1352.0,64.0,0.0
84391cbffffffff,33.0,3.0,0.0
84391d1ffffffff,26.0,0.0,0.0
84391d3ffffffff,4.0,0.0,0.0
84391d5ffffffff,4.0,0.0,0.0
84391d7ffffffff,15.0,0.0,0.0
84391d9ffffffff,8.0,0.0,0.0
84391dbffffffff,10.0,0.0,0.0
84391e1ffffffff,190.0,3.0,0.0
84391e3ffffffff,244.0,12.0,0.0
84391e7ffffffff,10.0,0.0,0.0
84391e9ffffffff,159.0,7.0,0.0
84391ebffffffff,1759.0,111.0,0.0
8439201ffffffff,8.0,0.0,0.0
8439203ffffffff,58.0,0.0,0.0
8439205ffffffff,34.0,0.0,0.0
8439207ffffffff,10.0,0.0,0.0
8439209ffffffff,37.0,0.0,0.0
843920bffffffff,21.0,0.0,0.0
843920dffffffff,254.0,0.0,0.0
8439211ffffffff,2.0,0.0,0.0
8439217ffffffff,17.0,0.0,0.0
843921bffffffff,8.0,0.0,0.0
843921dffffffff,10.0,0.0,0.0
8439221ffffffff,178.0,0.0,0.0
8439223ffffffff,1.0,0.0,0.0
8439227ffffffff,712.0,0.0,0.0
8439229ffffffff,78.0,0.0,0.0
843922bffffffff,4.0,0.0,0.0
8439233ffffffff,52.0,0.0,0.0
8439235ffffffff,25.0,0.0,0.0
8439237ffffffff,61.0,0.0,0.0
8439239ffffffff,78.0,0.0,0.0
843923bffffffff,9.0,0.0,0.0
843923dffffffff,160.0,4.0,0.0
8439243ffffffff,41.0,0.0,0.0
8439247ffffffff,95.0,0.0,0.0
8439251ffffffff,2.0,0.0,0.0
8439253ffffffff,235.0,0.0,0.0
8439255ffffffff,121.0,0.0,0.0
8439257ffffffff,168.0,0.0,0.0
8439259ffffffff,138.0,0.0,0.0
843925bffffffff,162.0,0.0,0.0
843925dffffffff,69.0,0.0,0.0
8439281ffffffff,17.0,0.0,0.0
8439283ffffffff,2.0,0.0,0.0
8439285ffffffff,62.0,0.0,0.0
8439287ffffffff,7.0,0.0,0.0
8439289ffffffff,27.0,0.0,0.0
843928bffffffff,47.0,0.0,0.0
843928dffffffff,117.0,0.0,0.0
8439291ffffffff,25.0,0.0,0.0
8439293ffffffff,25.0,0.0,0.0
8439295ffffffff,3.0,0.0,0.0
8439297ffffffff,68.0,0.0,0.0
8439299ffffffff,140.0,0.0,0.0
843929bffffffff,70.0,0.0,0.0
843929dffffffff,489.0,0.0,0.0
84392a1ffffffff,463.0,0.0,0.0
84392a3ffffffff,372.0,0.0,0.0
84392a5ffffffff,46.0,0.0,0.0
84392a7ffffffff,69.0,0.0,0.0
84392a9ffffffff,23.0,0.0,0.0
84392abffffffff,69.0,0.0,0.0
84392adffffffff,681.0,0.0,0.0
84392b1ffffffff,14.0,0.0,0.0
84392b3ffffffff,1.0,0.0,0.0
84392b5ffffffff,276.0,0.0,0.0
84392b7ffffffff,51.0,0.0,0.0
84392b9ffffffff,32.0,0.0,0.0
84392bbffffffff,4.0,0.0,0.0
84392bdffffffff,31.0,0.0,0.0
84392c1ffffffff,76.0,0.0,0.0
84392c3ffffffff,11.0,0.0,0.0
84392c5ffffffff,752.0,0.0,0.0
84392c7ffffffff,160.0,0.0,0.0
84392c9ffffffff,6.0,0.0,0.0
84392cbffffffff,28.0,0.0,0.0
84392cdffffffff,29.0,0.0,0.0
84392d1ffffffff,308.0,2.0,0.0
84392d3ffffffff,43.0,0.0,0.0
84392d5ffffffff,14.0,0.0,0.0
84392d7ffffffff,6.0,0.0,0.0
84392d9ffffffff,127.0,0.0,0.0
84392dbffffffff,1671.0,27.0,0.0
84392ddffffffff,19.0,0.0,0.0
84392e1ffffffff,410.0,5.0,0.0
84392e3ffffffff,10.0,0.0,0.0
84392e5ffffffff,44.0,0.0,0.0
84392e7ffffffff,149.0,2.0,0.0
84392e9ffffffff,52.0,0.0,0.0
84392ebffffffff,390.0,4.0,0.0
84392edffffffff,21.0,0.0,0.0
8439311ffffffff,109.0,0.0,0.0
8439313ffffffff,164.0,0.0,0.0
8439317ffffffff,86.0,0.0,0.0
843931bffffffff,553.0,0.0,0.0
8439331ffffffff,43.0,0.0,0.0
8439333ffffffff,1310.0,16.0,0.0
8439337ffffffff,925.0,13.0,0.0
843933bffffffff,262.0,0.0,0.0
8439423ffffffff,18.0,0.0,0.0
8439427ffffffff,58.0,0.0,0.0
8439433ffffffff,42.0,0.0,0.0
8439435ffffffff,619.0,0.0,0.0
8439437ffffffff,2.0,0.0,0.0
8439441ffffffff,15.0,0.0,0.0
8439443ffffffff,43.0,0.0,0.0
8439445ffffffff,16.0,0.0,0.0
8439447ffffffff,959.0,0.0,0.0
843944bffffffff,9.0,0.0,0.0
843944dffffffff,2.0,0.0,0.0
8439451ffffffff,7.0,0.0,0.0
8439455ffffffff,18.0,0.0,0.0
8439459ffffffff,330.0,0.0,0.0
843945dffffffff,15.0,0.0,0.0
8439469ffffffff,46.0,0.0,0.0
843946bffffffff,12.0,0.0,0.0
843946dffffffff,834.0,0.0,0.0
8439493ffffffff,9.0,0.0,0.0
843949bffffffff,1.0,0.0,0.0
843950dffffffff,27.0,0.0,0.0
8439515ffffffff,2.0,0.0,0.0
843951dffffffff,1.0,0.0,0.0
8439541ffffffff,802.0,0.0,0.0
8439545ffffffff,23.0,0.0,0.0
8439547ffffffff,643.0,0.0,0.0
843954bffffffff,140.0,0.0,0.0
843954dffffffff,9.0,0.0,0.0
8439561ffffffff,16.0,0.0,0.0
8439563ffffffff,103.0,0.0,0.0
8439565ffffffff,489.0,4.0,0.0
8439567ffffffff,1545.0,0.0,0.0
843956bffffffff,85.0,0.0,0.0
843956dffffffff,80.0,0.0,0.0
84395c9ffffffff,104.0,0.0,0.0
8439601ffffffff,17.0,0.0,0.0
8439603ffffffff,25.0,0.0,0.0
8439605ffffffff,14.0,0.0,0.0
8439607ffffffff,3.0,0.0,0.0
843960dffffffff,7.0,2.0,0.0
8439613ffffffff,2.0,0.0,0.0
8439617ffffffff,11.0,0.0,0.0
8439625ffffffff,1.0,0.0,0.0
8439629ffffffff,1.0,0.0,0.0
843962bffffffff,2.0,0.0,0.0
843962dffffffff,10.0,0.0,0.0
8439633ffffffff,22.0,3.0,0.0
843963bffffffff,3.0,0.0,0.0
843963dffffffff,1.0,1.0,0.0
8439647ffffffff,3.0,0.0,0.0
8439649ffffffff,2.0,0.0,0.0
8439663ffffffff,10.0,0.0,0.0
8439665ffffffff,8.0,0.0,0.0
8439667ffffffff,5.0,1.0,0.0
8439683ffffffff,2.0,2.0,0.0
8439689ffffffff,18.0,1.0,0.0
843968dffffffff,54.0,6.0,0.0
8439699ffffffff,5.0,0.0,0.0
843969bffffffff,5.0,3.0,0.0
84396c3ffffffff,2.0,0.0,0.0
84396c5ffffffff,132.0,2.0,0.0
84396c7ffffffff,223.0,13.0,0.0
84396d1ffffffff,5.0,0.0,0.0
84396d7ffffffff,1.0,0.0,0.0
84396d9ffffffff,1.0,0.0,0.0
84396e9ffffffff,56.0,0.0,0.0
84396ebffffffff,76.0,4.0,0.0
84396edffffffff,7.0,0.0,0.0
8439701ffffffff,26.0,0.0,0.0
8439703ffffffff,15.0,0.0,0.0
8439709ffffffff,90.0,0.0,0.0
843970bffffffff,91.0,0.0,0.0
843970dffffffff,2.0,0.0,0.0
8439711ffffffff,331.0,0.0,0.0
8439713ffffffff,2.0,0.0,0.0
8439715ffffffff,6.0,0.0,0.0
8439717ffffffff,35.0,0.0,0.0
8439719ffffffff,13.0,0.0,0.0
843971bffffffff,184.0,0.0,0.0
843971dffffffff,151.0,0.0,0.0
8439721ffffffff,37.0,0.0,0.0
8439723ffffffff,7.0,0.0,0.0
8439725ffffffff,3.0,0.0,0.0
8439729ffffffff,198.0,0.0,0.0
8439733ffffffff,490.0,0.0,0.0
8439735ffffffff,1.0,0.0,0.0
8439737ffffffff,62.0,0.0,0.0
8439739ffffffff,35.0,0.0,0.0
8439741ffffffff,631.0,0.0,0.0
8439743ffffffff,124.0,0.0,0.0
8439745ffffffff,56.0,0.0,0.0
8439747ffffffff,97.0,0.0,0.0
8439749ffffffff,425.0,0.0,0.0
843974bffffffff,153.0,0.0,0.0
843974dffffffff,293.0,0.0,0.0
8439751ffffffff,1.0,0.0,0.0
8439755ffffffff,133.0,0.0,0.0
8439757ffffffff,4.0,0.0,0.0
843975bffffffff,1.0,0.0,0.0
8439761ffffffff,96.0,0.0,0.0
8439763ffffffff,74.0,0.0,0.0
8439765ffffffff,6.0,0.0,0.0
8439769ffffffff,236.0,0.0,0.0
843976bffffffff,2.0,0.0,0.0
843976dffffffff,26.0,0.0,0.0
8439805ffffffff,16.0,0.0,0.0
8439815ffffffff,4.0,0.0,0.0
8439821ffffffff,26.0,0.0,0.0
8439825ffffffff,1.0,0.0,0.0
8439827ffffffff,12.0,0.0,0.0
8439837ffffffff,5.0,0.0,0.0
843983bffffffff,2.0,0.0,0.0
8439851ffffffff,36.0,6.0,0.0
8439855ffffffff,10.0,4.0,0.0
8439857ffffffff,3.0,2.0,0.0
843988bffffffff,6.0,0.0,0.0
8439891ffffffff,3.0,2.0,0.0
8439893ffffffff,2.0,0.0,0.0
84398adffffffff,1.0,0.0,0.0
84398d3ffffffff,4.0,0.0,0.0
84398dbffffffff,20.0,2.0,0.0
84398e5ffffffff,3.0,0.0,0.0
84398e7ffffffff,74.0,8.0,0.0
8439907ffffffff,2.0,0.0,0.0
8439915ffffffff,2.0,0.0,0.0
843991bffffffff,177.0,22.0,0.0
843993bffffffff,13.0,0.0,0.0
8439a83ffffffff,146.0,25.0,0.0
8439a87ffffffff,42.0,14.0,0.0
8439a91ffffffff,1.0,0.0,0.0
8439a93ffffffff,3.0,0.0,0.0
8439a95ffffffff,8.0,3.0,0.0
8439a99ffffffff,44.0,3.0,0.0
8439aa7ffffffff,2.0,0.0,0.0
8439aa9ffffffff,39.0,4.0,0.0
8439aabffffffff,4.0,0.0,0.0
8439ab1ffffffff,2.0,2.0,0.0
8439ab3ffffffff,4.0,4.0,0.0
8439ab5ffffffff,2.0,2.0,0.0
8439ab9ffffffff,56.0,42.0,0.0
8439abbffffffff,5.0,2.0,0.0
8439abdffffffff,37.0,6.0,0.0
843c065ffffffff,4.0,0.0,0.0
843c099ffffffff,2.0,0.0,0.0
843c117ffffffff,8.0,0.0,0.0
843c137ffffffff,6.0,0.0,0.0
843c139ffffffff,3.0,0.0,0.0
843c149ffffffff,1.0,0.0,0.0
843c155ffffffff,2.0,0.0,0.0
843c159ffffffff,6.0,0.0,0.0
843c15dffffffff,1.0,0.0,0.0
843c165ffffffff,4.0,0.0,0.0
843c189ffffffff,26.0,0.0,0.0
843c191ffffffff,13.0,0.0,0.0
843c197ffffffff,1.0,0.0,0.0
843c199ffffffff,248.0,0.0,0.0
843c19bffffffff,4.0,0.0,0.0
843c1a3ffffffff,6.0,0.0,0.0
843c1a9ffffffff,9.0,0.0,0.0
843c1abffffffff,3.0,0.0,0.0
843c1b5ffffffff,107.0,0.0,0.0
843c1bdffffffff,1.0,0.0,0.0
843c1c3ffffffff,46.0,0.0,0.0
843c1c7ffffffff,15.0,0.0,0.0
843c1c9ffffffff,1.0,0.0,0.0
843c1e1ffffffff,2.0,0.0,0.0
843c1e5ffffffff,2.0,0.0,0.0
843c1e9ffffffff,27.0,0.0,0.0
843c1edffffffff,2.0,0.0,0.0
843c329ffffffff,2.0,0.0,0.0
843c335ffffffff,6.0,0.0,0.0
843c33bffffffff,34.0,0.0,0.0
843c33dffffffff,23.0,0.0,0.0
843c361ffffffff,7.0,0.0,0.0
843c363ffffffff,12.0,0.0,0.0
843c369ffffffff,2.0,0.0,0.0
843c5a1ffffffff,8.0,0.0,0.0
843c5a9ffffffff,430.0,0.0,0.0
843c5adffffffff,4.0,0.0,0.0
843c5cbffffffff,2.0,0.0,0.0
843c5e3ffffffff,1.0,0.0,0.0
843c735ffffffff,2.0,0.0,0.0
843c805ffffffff,11.0,0.0,0.0
843c807ffffffff,2.0,0.0,0.0
843c80dffffffff,8.0,0.0,0.0
843c82dffffffff,2.0,0.0,0.0
843c831ffffffff,5.0,0.0,0.0
843c837ffffffff,3.0,0.0,0.0
843c839ffffffff,5.0,0.0,0.0
843c843ffffffff,4.0,0.0,0.0
843c84bffffffff,4.0,0.0,0.0
843c855ffffffff,4.0,0.0,0.0
843c869ffffffff,1.0,0.0,0.0
843c885ffffffff,12.0,0.0,0.0
843c889ffffffff,4.0,0.0,0.0
843c899ffffffff,1.0,0.0,0.0
843c8a9ffffffff,2.0,0.0,0.0
843c8c3ffffffff,7.0,0.0,0.0
843c8c5ffffffff,3.0,0.0,0.0
843c8c7ffffffff,8.0,0.0,0.0
843c8c9ffffffff,10.0,0.0,0.0
843c8cbffffffff,16.0,0.0,0.0
843c8d3ffffffff,2.0,0.0,0.0
843c8d7ffffffff,10.0,0.0,0.0
843c8d9ffffffff,3.0,0.0,0.0
843c8dbffffffff,12.0,0.0,0.0
843c8e1ffffffff,5.0,0.0,0.0
843c8e5ffffffff,114.0,0.0,0.0
843c8edffffffff,4.0,0.0,0.0
843c909ffffffff,1.0,0.0,0.0
843c90dffffffff,1.0,0.0,0.0
843c911ffffffff,2.0,0.0,0.0
843c915ffffffff,12.0,0.0,0.0
843c91dffffffff,2.0,0.0,0.0
843c921ffffffff,6.0,0.0,0.0
843c923ffffffff,12.0,0.0,0.0
843c925ffffffff,17.0,0.0,0.0
843c927ffffffff,39.0,0.0,0.0
843c92dffffffff,20.0,0.0,0.0
843c931ffffffff,221.0,0.0,0.0
843c939ffffffff,18.0,0.0,0.0
843c93bffffffff,81.0,0.0,0.0
843c93dffffffff,10.0,0.0,0.0
843c943ffffffff,48.0,0.0,0.0
843c945ffffffff,14.0,0.0,0.0
843c949ffffffff,4.0,0.0,0.0
843c94bffffffff,4.0,0.0,0.0
843c94dffffffff,8.0,0.0,0.0
843c951ffffffff,1.0,0.0,0.0
843c959ffffffff,9.0,0.0,0.0
843c95bffffffff,3.0,0.0,0.0
843c9c1ffffffff,4.0,0.0,0.0
843c9c3ffffffff,9.0,0.0,0.0
843c9c5ffffffff,14.0,0.0,0.0
843c9cbffffffff,4.0,0.0,0.0
843c9d9ffffffff,160.0,0.0,0.0
843c9ddffffffff,17.0,0.0,0.0
843c9e9ffffffff,31.0,0.0,0.0
843c9edffffffff,5.0,0.0,0.0
843ca05ffffffff,2.0,0.0,0.0
843ca25ffffffff,111.0,0.0,0.0
843ca2dffffffff,2.0,0.0,0.0
843ca41ffffffff,3.0,0.0,0.0
843ca45ffffffff,8.0,0.0,0.0
843ca47ffffffff,2.0,0.0,0.0
843ca5dffffffff,3.0,0.0,0.0
843ca83ffffffff,6.0,0.0,0.0
843ca85ffffffff,1.0,0.0,0.0
843ca87ffffffff,81.0,0.0,0.0
843ca8bffffffff,24.0,0.0,0.0
843ca8dffffffff,8.0,0.0,0.0
843ca91ffffffff,14.0,0.0,0.0
843ca93ffffffff,32.0,0.0,0.0
843ca95ffffffff,8.0,0.0,0.0
843ca97ffffffff,37.0,0.0,0.0
843ca9dffffffff,23.0,0.0,0.0
843cab1ffffffff,6.0,0.0,0.0
843cab7ffffffff,12.0,0.0,0.0
843cab9ffffffff,39.0,0.0,0.0
843cabbffffffff,1.0,0.0,0.0
843cac3ffffffff,9.0,0.0,0.0
843cad3ffffffff,1.0,0.0,0.0
843cad5ffffffff,11.0,0.0,0.0
843caddffffffff,10.0,0.0,0.0
843cae3ffffffff,7.0,0.0,0.0
843cae5ffffffff,2.0,0.0,0.0
843cb01ffffffff,2.0,0.0,0.0
843cb03ffffffff,46.0,0.0,0.0
843cb07ffffffff,13.0,0.0,0.0
843cb09ffffffff,4.0,0.0,0.0
843cb0bffffffff,10.0,0.0,0.0
843cb11ffffffff,119.0,0.0,0.0
843cb13ffffffff,25.0,0.0,0.0
843cb15ffffffff,34.0,0.0,0.0
843cb19ffffffff,186.0,0.0,0.0
843cb1bffffffff,2.0,0.0,0.0
843cb1dffffffff,256.0,0.0,0.0
843cb23ffffffff,4.0,0.0,0.0
843cb29ffffffff,1.0,0.0,0.0
843cb2bffffffff,5.0,0.0,0.0
843cb39ffffffff,65.0,0.0,0.0
843cb3dffffffff,2.0,0.0,0.0
843cb41ffffffff,6.0,0.0,0.0
843cb45ffffffff,17.0,0.0,0.0
843cb47ffffffff,28.0,0.0,0.0
843cb4bffffffff,25.0,0.0,0.0
843cb4dffffffff,12.0,0.0,0.0
843cb51ffffffff,5.0,0.0,0.0
843cb53ffffffff,3.0,0.0,0.0
843cb55ffffffff,2.0,0.0,0.0
843cb57ffffffff,2.0,0.0,0.0
843cb59ffffffff,6.0,0.0,0.0
843cb5dffffffff,278.0,0.0,0.0
843cb61ffffffff,1.0,0.0,0.0
843cb65ffffffff,20.0,0.0,0.0
843cb69ffffffff,15.0,0.0,0.0
843cb6bffffffff,37.0,0.0,0.0
843cb6dffffffff,12.0,0.0,0.0
843cc0dffffffff,10.0,0.0,0.0
843cc47ffffffff,3.0,0.0,0.0
843cc4bffffffff,27.0,0.0,0.0
843cc51ffffffff,1.0,0.0,0.0
843cc5dffffffff,7.0,0.0,0.0
843cc63ffffffff,2.0,0.0,0.0
843cc67ffffffff,3.0,0.0,0.0
843cc6bffffffff,61.0,0.0,0.0
843cc83ffffffff,3.0,0.0,0.0
843ccb7ffffffff,2.0,0.0,0.0
843cd91ffffffff,8.0,2.0,0.0
843cd9bffffffff,3.0,0.0,0.0
843ce01ffffffff,2.0,0.0,0.0
843ce03ffffffff,40.0,0.0,0.0
843ce09ffffffff,3.0,0.0,0.0
843ce0bffffffff,2.0,0.0,0.0
843ce11ffffffff,34.0,0.0,0.0
843ce13ffffffff,7.0,0.0,0.0
843ce15ffffffff,131.0,0.0,0.0
843ce1bffffffff,19.0,0.0,0.0
843ce1dffffffff,16.0,0.0,0.0
843ce2dffffffff,5.0,0.0,0.0
843ce3bffffffff,11.0,0.0,0.0
843ce3dffffffff,5.0,0.0,0.0
843ce45ffffffff,10.0,0.0,0.0
843ce4dffffffff,5.0,0.0,0.0
843ce57ffffffff,2.0,0.0,0.0
843cea1ffffffff,14.0,0.0,0.0
843cea7ffffffff,4.0,0.0,0.0
843cec1ffffffff,50.0,0.0,0.0
843cec3ffffffff,46.0,0.0,0.0
843cec9ffffffff,2.0,0.0,0.0
843cecdffffffff,45.0,0.0,0.0
843ced1ffffffff,36.0,0.0,0.0
843ced5ffffffff,12.0,0.0,0.0
843ced9ffffffff,7.0,0.0,0.0
843cedbffffffff,8.0,0.0,0.0
843ceddffffffff,8.0,0.0,0.0
843cf05ffffffff,1.0,0.0,0.0
843cf0bffffffff,15.0,0.0,0.0
843cf0dffffffff,106.0,4.0,0.0
843cf11ffffffff,78.0,0.0,0.0
843cf13ffffffff,2.0,0.0,0.0
843cf15ffffffff,2.0,0.0,0.0
843cf17ffffffff,30.0,0.0,0.0
843cf21ffffffff,3.0,0.0,0.0
843cf25ffffffff,25.0,0.0,0.0
843cf27ffffffff,2.0,0.0,0.0
843cf29ffffffff,698.0,2.0,0.0
843cf2dffffffff,148.0,0.0,0.0
843cf35ffffffff,2.0,0.0,0.0
843cf39ffffffff,2.0,0.0,0.0
843cf41ffffffff,58.0,0.0,0.0
843cf43ffffffff,15.0,0.0,0.0
843cf47ffffffff,49.0,0.0,0.0
843cf49ffffffff,13.0,0.0,0.0
843cf4dffffffff,2.0,0.0,0.0
843cf51ffffffff,2.0,0.0,0.0
843cf5dffffffff,6.0,0.0,0.0
843cf61ffffffff,11.0,0.0,0.0
843cf63ffffffff,2.0,0.0,0.0
843cf65ffffffff,11.0,0.0,0.0
843cf67ffffffff,18.0,1.0,0.0
843cf69ffffffff,33.0,0.0,0.0
843cf6dffffffff,8.0,0.0,0.0
843d005ffffffff,5.0,0.0,0.0
843d043ffffffff,6.0,0.0,0.0
843d04dffffffff,17.0,0.0,0.0
843d06bffffffff,4.0,0.0,0.0
843d101ffffffff,2.0,0.0,0.0
843d107ffffffff,640.0,0.0,0.0
843d10dffffffff,17.0,0.0,0.0
843d12dffffffff,3.0,0.0,0.0
843d135ffffffff,2.0,0.0,0.0
843d137ffffffff,8.0,0.0,0.0
843d13dffffffff,12.0,0.0,0.0
843d141ffffffff,4.0,0.0,0.0
843d145ffffffff,12.0,0.0,0.0
843d147ffffffff,55.0,0.0,0.0
843d149ffffffff,3.0,0.0,0.0
843d14dffffffff,1.0,0.0,0.0
843d163ffffffff,2.0,0.0,0.0
843d165ffffffff,20.0,0.0,0.0
843d167ffffffff,43.0,0.0,0.0
843d169ffffffff,2.0,0.0,0.0
843d16bffffffff,28.0,0.0,0.0
843d227ffffffff,2.0,0.0,0.0
843d305ffffffff,3.0,0.0,0.0
843d307ffffffff,1.0,0.0,0.0
