cell_id,Pernis ptilorhynchus,Pernis ptilorhynchus orientalis,Pernis ptilorhynchus ruficollis/philippensis,Pernis ptilorhynchus [ptilorhynchus Group]
84685e7ffffffff,64.0,0.0,37.0,0.0
84685e9ffffffff,5.0,0.0,1.0,0.0
8468651ffffffff,6.0,0.0,6.0,0.0
8468657ffffffff,8.0,0.0,6.0,0.0
8468665ffffffff,1.0,0.0,0.0,0.0
84686e9ffffffff,4.0,0.0,2.0,0.0
8468985ffffffff,2.0,0.0,0.0,0.0
84689a1ffffffff,2.0,0.0,0.0,2.0
8468a47ffffffff,2.0,0.0,0.0,0.0
8468a51ffffffff,3.0,0.0,0.0,0.0
8468a59ffffffff,2.0,0.0,0.0,0.0
8468ac9ffffffff,46.0,0.0,0.0,9.0
8468ce7ffffffff,1.0,0.0,0.0,0.0
8469327ffffffff,1.0,0.0,0.0,0.0
8469341ffffffff,1.0,0.0,1.0,0.0
8469345ffffffff,17.0,0.0,3.0,0.0
8469347ffffffff,2.0,0.0,0.0,0.0
8469349ffffffff,1.0,0.0,1.0,0.0
8469433ffffffff,14.0,0.0,0.0,0.0
8469439ffffffff,20.0,0.0,3.0,0.0
846943bffffffff,2.0,0.0,0.0,0.0
84694a9ffffffff,7.0,0.0,0.0,0.0
84694cdffffffff,9.0,0.0,4.0,0.0
84694e1ffffffff,187.0,0.0,48.0,0.0
84694e5ffffffff,17.0,0.0,1.0,0.0
84694e7ffffffff,5.0,0.0,0.0,0.0
84694e9ffffffff,3.0,0.0,0.0,0.0
84694ebffffffff,4.0,0.0,0.0,0.0
846958bffffffff,2.0,0.0,0.0,0.0
84695d1ffffffff,3.0,0.0,0.0,0.0
8469683ffffffff,3.0,0.0,0.0,0.0
8469685ffffffff,3.0,0.0,1.0,0.0
846968bffffffff,2.0,0.0,0.0,0.0
846969dffffffff,3.0,0.0,3.0,0.0
84696a9ffffffff,4.0,0.0,0.0,0.0
84696adffffffff,1.0,0.0,0.0,0.0
84696b9ffffffff,1.0,0.0,0.0,0.0
84696c1ffffffff,2.0,0.0,2.0,0.0
84696c3ffffffff,1.0,0.0,0.0,0.0
84696cbffffffff,4.0,0.0,4.0,0.0
84696d7ffffffff,3.0,0.0,0.0,0.0
84699a5ffffffff,1.0,0.0,0.0,0.0
848c101ffffffff,25.0,0.0,0.0,5.0
848c103ffffffff,2.0,0.0,0.0,2.0
848c107ffffffff,6.0,0.0,0.0,0.0
848c109ffffffff,2.0,0.0,0.0,0.0
848c13bffffffff,2.0,0.0,0.0,0.0
848c147ffffffff,1.0,0.0,0.0,0.0
848c16bffffffff,2.0,0.0,0.0,0.0
848c8b9ffffffff,2.0,0.0,0.0,0.0
848c965ffffffff,1.0,0.0,0.0,0.0
848c967ffffffff,3.0,0.0,0.0,3.0
848cad5ffffffff,18.0,0.0,0.0,0.0
848caddffffffff,14.0,0.0,0.0,1.0
848cd27ffffffff,3.0,0.0,0.0,0.0
848cd33ffffffff,2.0,0.0,0.0,0.0
848cd3bffffffff,2.0,0.0,0.0,0.0
848cd3dffffffff,2.0,0.0,0.0,0.0
848cd55ffffffff,19.0,0.0,0.0,0.0
848cd5dffffffff,4.0,0.0,0.0,0.0
848cdc1ffffffff,3.0,0.0,0.0,0.0
848cdc7ffffffff,2.0,0.0,0.0,0.0
848d85dffffffff,2.0,0.0,0.0,0.0
848d8c1ffffffff,4.0,0.0,0.0,0.0
848d8cbffffffff,13.0,1.0,0.0,2.0
848da25ffffffff,7.0,3.0,0.0,1.0
848da2dffffffff,8.0,0.0,0.0,0.0
848da67ffffffff,8.0,4.0,0.0,3.0
848da6dffffffff,1.0,0.0,0.0,0.0
848db19ffffffff,2.0,0.0,0.0,0.0
848db49ffffffff,1.0,0.0,0.0,0.0
848db53ffffffff,27.0,0.0,0.0,0.0
848db59ffffffff,25.0,5.0,0.0,0.0
848db5bffffffff,5.0,0.0,0.0,0.0
849404dffffffff,4.0,0.0,0.0,0.0
8494219ffffffff,3.0,3.0,0.0,0.0
849421bffffffff,10.0,0.0,0.0,0.0
8494231ffffffff,4.0,0.0,0.0,0.0
8494235ffffffff,17.0,1.0,0.0,0.0
8494237ffffffff,3.0,1.0,0.0,0.0
8494257ffffffff,2.0,0.0,0.0,0.0
84942c1ffffffff,8.0,1.0,0.0,0.0
84942c9ffffffff,2.0,2.0,0.0,0.0
84942cdffffffff,6.0,2.0,0.0,0.0
84942d5ffffffff,2.0,0.0,0.0,0.0
84942ddffffffff,1.0,0.0,0.0,0.0
84950a5ffffffff,4.0,0.0,0.0,0.0
8495185ffffffff,7.0,0.0,0.0,0.0
84951abffffffff,5.0,0.0,0.0,0.0
84951ddffffffff,4.0,4.0,0.0,0.0
84951e3ffffffff,8.0,0.0,0.0,0.0
8495583ffffffff,2.0,2.0,0.0,0.0
84955a1ffffffff,1.0,1.0,0.0,0.0
84955a3ffffffff,2.0,0.0,0.0,0.0
8495a41ffffffff,2.0,0.0,0.0,0.0
8495a49ffffffff,21.0,1.0,0.0,0.0
8495a4dffffffff,10.0,0.0,0.0,0.0
8495a5dffffffff,2.0,0.0,0.0,0.0
8495a91ffffffff,2.0,0.0,0.0,0.0
8495a99ffffffff,3.0,0.0,0.0,0.0
