cell_id,Elanus caeruleus,Elanus caeruleus caeruleus,Elanus caeruleus [vociferus Group]
846518dffffffff,19.0,0.0,4.0
8465199ffffffff,1.0,0.0,0.0
846519dffffffff,1.0,0.0,0.0
84651b1ffffffff,2.0,0.0,0.0
84651bdffffffff,30.0,0.0,13.0
84651c5ffffffff,5.0,0.0,5.0
84651d1ffffffff,7.0,0.0,0.0
84651d9ffffffff,15.0,0.0,0.0
84651dbffffffff,2.0,0.0,0.0
8465205ffffffff,7.0,0.0,0.0
846520dffffffff,566.0,0.0,0.0
846521bffffffff,12.0,0.0,0.0
8465221ffffffff,2.0,0.0,0.0
8465225ffffffff,12.0,0.0,2.0
8465227ffffffff,18.0,0.0,7.0
8465229ffffffff,8.0,0.0,2.0
846522dffffffff,5.0,0.0,0.0
8465231ffffffff,16.0,0.0,0.0
8465233ffffffff,27.0,0.0,0.0
8465235ffffffff,1.0,0.0,0.0
8465237ffffffff,6.0,0.0,0.0
846523dffffffff,58.0,0.0,9.0
8465257ffffffff,7.0,0.0,0.0
8465263ffffffff,101.0,0.0,0.0
8465267ffffffff,9.0,0.0,1.0
846526bffffffff,99.0,0.0,0.0
84652b7ffffffff,2.0,0.0,0.0
84652e5ffffffff,2.0,0.0,0.0
8465313ffffffff,8.0,0.0,0.0
8465801ffffffff,4.0,0.0,0.0
8465803ffffffff,2.0,0.0,0.0
8465807ffffffff,3.0,0.0,0.0
846580dffffffff,15.0,0.0,0.0
8465821ffffffff,183.0,0.0,0.0
8465827ffffffff,15.0,0.0,0.0
8465829ffffffff,13.0,0.0,0.0
846582bffffffff,2.0,0.0,0.0
8465835ffffffff,122.0,0.0,0.0
846583dffffffff,44.0,0.0,0.0
8465841ffffffff,2.0,0.0,0.0
8465845ffffffff,2.0,0.0,0.0
8465847ffffffff,157.0,0.0,0.0
8465849ffffffff,4.0,0.0,0.0
846584bffffffff,2.0,0.0,0.0
8465851ffffffff,2.0,0.0,0.0
846585bffffffff,2.0,0.0,0.0
846585dffffffff,3.0,0.0,0.0
8465861ffffffff,11.0,0.0,0.0
8465863ffffffff,9.0,0.0,0.0
8465867ffffffff,4.0,0.0,0.0
846586bffffffff,182.0,0.0,0.0
846586dffffffff,2.0,0.0,0.0
8465887ffffffff,5.0,0.0,5.0
8465891ffffffff,4.0,0.0,3.0
8465897ffffffff,19.0,0.0,17.0
84658a1ffffffff,3.0,0.0,0.0
84658a3ffffffff,58.0,0.0,27.0
84658a7ffffffff,20.0,0.0,20.0
84658a9ffffffff,18.0,0.0,4.0
84658abffffffff,10.0,0.0,7.0
84658adffffffff,3.0,0.0,0.0
84658b1ffffffff,30.0,0.0,2.0
84658b3ffffffff,416.0,0.0,94.0
84658b5ffffffff,23.0,0.0,8.0
84658b7ffffffff,18.0,0.0,10.0
84658bbffffffff,10.0,0.0,8.0
84658bdffffffff,4.0,0.0,0.0
84658e5ffffffff,2.0,0.0,0.0
84658e9ffffffff,2.0,0.0,2.0
8465907ffffffff,1.0,0.0,0.0
846590bffffffff,7.0,0.0,0.0
8465911ffffffff,58.0,0.0,0.0
8465919ffffffff,2.0,0.0,0.0
846591bffffffff,115.0,0.0,0.0
846591dffffffff,26.0,0.0,0.0
846592bffffffff,2.0,0.0,0.0
8465933ffffffff,2.0,0.0,0.0
8465949ffffffff,3.0,0.0,0.0
846595dffffffff,3.0,0.0,0.0
8465981ffffffff,42.0,0.0,29.0
8465983ffffffff,3.0,0.0,0.0
846598bffffffff,8.0,0.0,0.0
8465991ffffffff,11.0,0.0,6.0
8465993ffffffff,72.0,0.0,16.0
8465995ffffffff,2.0,0.0,0.0
8465997ffffffff,39.0,0.0,11.0
846599bffffffff,43.0,0.0,39.0
846599dffffffff,8.0,0.0,1.0
84659a1ffffffff,2.0,0.0,0.0
84659a3ffffffff,5.0,0.0,0.0
84659a5ffffffff,2.0,0.0,0.0
84659a7ffffffff,17.0,0.0,0.0
84659adffffffff,2.0,0.0,0.0
84659b3ffffffff,4.0,0.0,0.0
84659b9ffffffff,5.0,0.0,0.0
84659c1ffffffff,2.0,0.0,0.0
84659c3ffffffff,231.0,0.0,0.0
84659c9ffffffff,200.0,0.0,0.0
84659cbffffffff,2.0,0.0,0.0
84659cdffffffff,2.0,0.0,0.0
84659d1ffffffff,3.0,0.0,0.0
84659dbffffffff,3.0,0.0,0.0
84659ddffffffff,6.0,0.0,0.0
84659e5ffffffff,2.0,0.0,0.0
84659e7ffffffff,4.0,0.0,0.0
84659e9ffffffff,2.0,0.0,0.0
8465a21ffffffff,2.0,0.0,0.0
8465a27ffffffff,9.0,0.0,0.0
8465a37ffffffff,6.0,0.0,0.0
8465b01ffffffff,13.0,0.0,1.0
8465b21ffffffff,2.0,0.0,0.0
8465b23ffffffff,4.0,0.0,0.0
8465b2bffffffff,4.0,0.0,0.0
8465b33ffffffff,97.0,0.0,0.0
8465b39ffffffff,8.0,0.0,0.0
8465b3dffffffff,1.0,0.0,0.0
8465b53ffffffff,2.0,0.0,0.0
8465b57ffffffff,20.0,0.0,0.0
8465b5bffffffff,6.0,0.0,2.0
8465b61ffffffff,15.0,0.0,0.0
8465b65ffffffff,3.0,0.0,0.0
8465b67ffffffff,4.0,0.0,0.0
8465b6bffffffff,11.0,0.0,2.0
8468025ffffffff,92.0,0.0,6.0
846802dffffffff,1.0,0.0,0.0
8468101ffffffff,2.0,0.0,0.0
846810bffffffff,1.0,0.0,0.0
8468111ffffffff,2.0,0.0,0.0
8468119ffffffff,6.0,0.0,1.0
846811bffffffff,4.0,0.0,0.0
846811dffffffff,20.0,0.0,0.0
846812bffffffff,3.0,0.0,0.0
8468153ffffffff,15.0,0.0,3.0
8468157ffffffff,36.0,0.0,1.0
8468181ffffffff,4.0,0.0,0.0
8468189ffffffff,13.0,0.0,2.0
846818dffffffff,2.0,0.0,0.0
846819dffffffff,5.0,0.0,0.0
84681abffffffff,2.0,0.0,0.0
84681bdffffffff,2.0,0.0,0.0
84681c1ffffffff,5.0,0.0,5.0
84681c3ffffffff,4.0,0.0,0.0
84681c5ffffffff,4.0,0.0,4.0
84681c7ffffffff,2.0,0.0,0.0
84681d7ffffffff,2.0,0.0,0.0
84681e3ffffffff,2.0,0.0,0.0
8468423ffffffff,6.0,0.0,0.0
8468435ffffffff,52.0,0.0,4.0
84684e5ffffffff,1.0,0.0,0.0
84685e3ffffffff,13.0,0.0,2.0
8468965ffffffff,3.0,0.0,0.0
8468a47ffffffff,1.0,0.0,0.0
8468a59ffffffff,29.0,0.0,0.0
8468ab7ffffffff,2.0,0.0,0.0
8468ce7ffffffff,3.0,0.0,1.0
8468d23ffffffff,9.0,0.0,0.0
8468d8dffffffff,1.0,0.0,0.0
8469307ffffffff,2.0,0.0,0.0
8469345ffffffff,7.0,0.0,3.0
846934dffffffff,1.0,0.0,0.0
8469367ffffffff,3.0,0.0,0.0
846a109ffffffff,1.0,0.0,0.0
846a493ffffffff,2.0,2.0,0.0
846a49bffffffff,1.0,0.0,0.0
846a4b3ffffffff,6.0,0.0,0.0
846a507ffffffff,2.0,0.0,0.0
846a5a7ffffffff,3.0,0.0,0.0
846a5a9ffffffff,40.0,6.0,0.0
846a5abffffffff,2.0,0.0,0.0
846a5adffffffff,4.0,0.0,0.0
846a697ffffffff,5.0,0.0,0.0
846ac03ffffffff,14.0,2.0,0.0
846ac11ffffffff,5.0,2.0,0.0
846ac13ffffffff,3.0,0.0,0.0
846ac15ffffffff,19.0,2.0,0.0
846ac1dffffffff,2.0,2.0,0.0
846ac31ffffffff,25.0,0.0,0.0
846ac33ffffffff,3.0,0.0,0.0
846ac35ffffffff,30.0,1.0,0.0
846ac37ffffffff,2.0,0.0,0.0
846ac39ffffffff,24.0,2.0,0.0
846ac3dffffffff,273.0,38.0,0.0
846ac5bffffffff,2.0,0.0,0.0
846ac89ffffffff,255.0,48.0,0.0
846ac8dffffffff,15.0,2.0,0.0
846ac93ffffffff,7.0,0.0,0.0
846ac9bffffffff,12.0,0.0,0.0
846acadffffffff,1.0,1.0,0.0
846acc5ffffffff,4.0,0.0,0.0
846acc7ffffffff,4.0,0.0,0.0
846acc9ffffffff,2.0,2.0,0.0
846accbffffffff,14.0,1.0,0.0
846acd1ffffffff,1.0,1.0,0.0
846acd5ffffffff,3.0,1.0,0.0
846ace1ffffffff,5.0,0.0,0.0
846ace3ffffffff,9.0,0.0,0.0
846ace5ffffffff,100.0,8.0,0.0
846ace7ffffffff,3.0,0.0,0.0
846acebffffffff,6.0,1.0,0.0
846ad81ffffffff,19.0,0.0,0.0
846ad8bffffffff,51.0,0.0,0.0
846adc1ffffffff,6.0,2.0,0.0
846adc9ffffffff,52.0,2.0,0.0
846add3ffffffff,2.0,0.0,0.0
846add5ffffffff,5.0,0.0,0.0
846add7ffffffff,28.0,0.0,0.0
846add9ffffffff,10.0,0.0,0.0
846ade7ffffffff,2.0,0.0,0.0
846ade9ffffffff,5.0,0.0,0.0
846ae85ffffffff,42.0,4.0,0.0
846aea1ffffffff,88.0,14.0,0.0
846aea3ffffffff,4.0,0.0,0.0
846aea5ffffffff,10.0,3.0,0.0
846aea9ffffffff,14.0,0.0,0.0
846aeabffffffff,7.0,0.0,0.0
846aeb5ffffffff,2.0,0.0,0.0
846aeb7ffffffff,2.0,0.0,0.0
846aee3ffffffff,81.0,0.0,0.0
846aee9ffffffff,1.0,0.0,0.0
846b127ffffffff,2.0,0.0,0.0
846b301ffffffff,1.0,0.0,0.0
846b303ffffffff,2.0,0.0,0.0
846bb61ffffffff,2.0,0.0,0.0
8472da1ffffffff,7.0,0.0,0.0
8472da3ffffffff,18.0,0.0,0.0
8472debffffffff,1.0,0.0,0.0
8475085ffffffff,2.0,2.0,0.0
8475087ffffffff,5.0,0.0,0.0
847509dffffffff,2.0,0.0,0.0
84750d1ffffffff,4.0,0.0,0.0
84750d3ffffffff,22.0,3.0,0.0
84750ddffffffff,1.0,0.0,0.0
8475195ffffffff,3.0,0.0,0.0
8475201ffffffff,8.0,2.0,0.0
8475207ffffffff,17.0,1.0,0.0
8475209ffffffff,8.0,0.0,0.0
847520bffffffff,3.0,0.0,0.0
847521dffffffff,2.0,0.0,0.0
847523bffffffff,3.0,0.0,0.0
8475251ffffffff,2.0,0.0,0.0
8475257ffffffff,3.0,0.0,0.0
8475293ffffffff,76.0,11.0,0.0
8475295ffffffff,5.0,2.0,0.0
8475299ffffffff,18.0,4.0,0.0
847529bffffffff,35.0,5.0,0.0
84752abffffffff,1.0,0.0,0.0
84752d3ffffffff,5.0,1.0,0.0
84752e9ffffffff,1.0,0.0,0.0
8475361ffffffff,7.0,0.0,0.0
8475761ffffffff,68.0,6.0,0.0
8475769ffffffff,2.0,0.0,0.0
847a401ffffffff,44.0,0.0,0.0
847a403ffffffff,20.0,0.0,0.0
847a405ffffffff,12.0,0.0,0.0
847a407ffffffff,62.0,0.0,0.0
847a40bffffffff,24.0,0.0,0.0
847a40dffffffff,27.0,0.0,0.0
847a413ffffffff,24.0,0.0,0.0
847a419ffffffff,7.0,0.0,0.0
847a41bffffffff,13.0,0.0,0.0
847a41dffffffff,70.0,0.0,0.0
847a43bffffffff,4.0,0.0,0.0
847a451ffffffff,9.0,0.0,0.0
847a453ffffffff,31.0,0.0,0.0
847a455ffffffff,5.0,0.0,0.0
847a457ffffffff,58.0,0.0,0.0
847a459ffffffff,7.0,0.0,0.0
847a45bffffffff,4.0,0.0,0.0
847a45dffffffff,6.0,0.0,0.0
847a483ffffffff,25.0,4.0,0.0
847a485ffffffff,7.0,0.0,0.0
847a487ffffffff,2.0,0.0,0.0
847a489ffffffff,16.0,0.0,0.0
847a48bffffffff,2.0,0.0,0.0
847a491ffffffff,4.0,0.0,0.0
847a495ffffffff,6.0,0.0,0.0
847a499ffffffff,3.0,0.0,0.0
847a4b1ffffffff,39.0,3.0,0.0
847a4b5ffffffff,5.0,0.0,0.0
847a4b7ffffffff,4.0,0.0,0.0
847a4bdffffffff,3.0,1.0,0.0
847a4c1ffffffff,8.0,0.0,0.0
847a4c3ffffffff,2.0,0.0,0.0
847a4c7ffffffff,1.0,0.0,0.0
847a4cdffffffff,9.0,0.0,0.0
847a4d1ffffffff,51.0,0.0,0.0
847a4d3ffffffff,4.0,0.0,0.0
847a4d5ffffffff,3.0,0.0,0.0
847a4d7ffffffff,2.0,0.0,0.0
847a4d9ffffffff,10.0,0.0,0.0
847a4dbffffffff,12.0,0.0,0.0
847a4ddffffffff,7.0,0.0,0.0
847a533ffffffff,1.0,0.0,0.0
847a5a5ffffffff,6.0,6.0,0.0
847a5e3ffffffff,3.0,0.0,0.0
847a601ffffffff,3.0,0.0,0.0
847a605ffffffff,1.0,0.0,0.0
847a609ffffffff,43.0,0.0,0.0
847a60bffffffff,17.0,0.0,0.0
847a611ffffffff,8.0,0.0,0.0
847a613ffffffff,2.0,0.0,0.0
847a615ffffffff,6.0,0.0,0.0
847a619ffffffff,17.0,1.0,0.0
847a61bffffffff,5.0,0.0,0.0
847a61dffffffff,92.0,0.0,0.0
847a633ffffffff,1.0,0.0,0.0
847a637ffffffff,2.0,0.0,0.0
847a641ffffffff,34.0,0.0,0.0
847a643ffffffff,18.0,0.0,0.0
847a645ffffffff,1.0,0.0,0.0
847a647ffffffff,10.0,0.0,0.0
847a651ffffffff,8.0,0.0,0.0
847a653ffffffff,8.0,1.0,0.0
847a655ffffffff,6.0,0.0,0.0
847a657ffffffff,20.0,0.0,0.0
847a659ffffffff,10.0,0.0,0.0
847a65dffffffff,18.0,0.0,0.0
847a669ffffffff,2.0,0.0,0.0
847a681ffffffff,186.0,0.0,0.0
847a683ffffffff,296.0,0.0,0.0
847a685ffffffff,7.0,0.0,0.0
847a687ffffffff,14.0,0.0,0.0
847a689ffffffff,4.0,0.0,0.0
847a68bffffffff,95.0,4.0,0.0
847a69bffffffff,1.0,0.0,0.0
847a69dffffffff,10.0,0.0,0.0
847a6a1ffffffff,144.0,0.0,0.0
847a6a3ffffffff,5.0,0.0,0.0
847a6a5ffffffff,9.0,0.0,0.0
847a6a7ffffffff,19.0,0.0,0.0
847a6adffffffff,75.0,0.0,0.0
847a6b5ffffffff,2.0,0.0,0.0
847a6b7ffffffff,30.0,0.0,0.0
847a6c9ffffffff,3.0,0.0,0.0
847a6d1ffffffff,336.0,37.0,0.0
847a6d3ffffffff,26.0,0.0,0.0
847a6d5ffffffff,5.0,3.0,0.0
847a6d7ffffffff,8.0,5.0,0.0
847a6d9ffffffff,131.0,12.0,0.0
847a6dbffffffff,16.0,0.0,0.0
847a6ddffffffff,11.0,0.0,0.0
847a6e1ffffffff,4.0,0.0,0.0
847a6e5ffffffff,317.0,0.0,0.0
847a6e7ffffffff,19.0,0.0,0.0
847a6e9ffffffff,1.0,0.0,0.0
847a6ebffffffff,2.0,0.0,0.0
847a6edffffffff,11.0,0.0,0.0
847ac15ffffffff,2.0,1.0,0.0
847ac83ffffffff,2.0,0.0,0.0
847ac87ffffffff,5.0,1.0,0.0
847ac8bffffffff,2.0,2.0,0.0
847ac8dffffffff,3.0,0.0,0.0
847aca1ffffffff,9.0,0.0,0.0
847aca3ffffffff,2.0,0.0,0.0
847acabffffffff,2.0,0.0,0.0
847acb5ffffffff,2.0,0.0,0.0
847acc3ffffffff,3.0,0.0,0.0
847acc5ffffffff,14.0,0.0,0.0
847acc7ffffffff,2.0,0.0,0.0
847acd5ffffffff,8.0,3.0,0.0
847acd7ffffffff,5.0,3.0,0.0
847ace9ffffffff,13.0,0.0,0.0
847acedffffffff,2.0,0.0,0.0
847ad91ffffffff,6.0,0.0,0.0
847ad93ffffffff,4.0,0.0,0.0
847ad95ffffffff,3.0,0.0,0.0
847ad99ffffffff,26.0,3.0,0.0
847ad9dffffffff,17.0,3.0,0.0
847ae81ffffffff,2.0,2.0,0.0
847ae85ffffffff,22.0,7.0,0.0
847ae87ffffffff,3.0,0.0,0.0
847ae8bffffffff,3.0,0.0,0.0
847ae91ffffffff,6.0,0.0,0.0
847ae99ffffffff,7.0,3.0,0.0
847ae9bffffffff,13.0,2.0,0.0
847ae9dffffffff,2.0,2.0,0.0
847aed3ffffffff,6.0,0.0,0.0
847b4a1ffffffff,4.0,0.0,0.0
847b4a7ffffffff,2.0,0.0,0.0
847b4b1ffffffff,2.0,0.0,0.0
847b4b7ffffffff,4.0,0.0,0.0
847b4b9ffffffff,3.0,0.0,0.0
847b4c7ffffffff,1.0,0.0,0.0
847b595ffffffff,8.0,0.0,0.0
847b597ffffffff,17.0,0.0,0.0
847b59bffffffff,1.0,0.0,0.0
847b6bbffffffff,1.0,0.0,0.0
84821b3ffffffff,2.0,0.0,0.0
8482a09ffffffff,3.0,0.0,0.0
8483117ffffffff,3.0,0.0,0.0
848311bffffffff,2.0,2.0,0.0
8483125ffffffff,4.0,2.0,0.0
848312bffffffff,2.0,0.0,0.0
8483143ffffffff,1.0,0.0,0.0
8483155ffffffff,1.0,1.0,0.0
84831e1ffffffff,1.0,0.0,0.0
84831e5ffffffff,2.0,0.0,0.0
84831ebffffffff,2.0,0.0,0.0
84831edffffffff,4.0,0.0,0.0
848320dffffffff,1.0,1.0,0.0
8483263ffffffff,2.0,0.0,0.0
848330dffffffff,2.0,0.0,0.0
848332bffffffff,2.0,2.0,0.0
8483335ffffffff,1.0,0.0,0.0
848333dffffffff,18.0,1.0,0.0
84838adffffffff,1.0,1.0,0.0
8483ac1ffffffff,2.0,0.0,0.0
8483ac3ffffffff,3.0,1.0,0.0
8483ac7ffffffff,1.0,0.0,0.0
8483acdffffffff,3.0,1.0,0.0
848c12bffffffff,1.0,0.0,0.0
848c8c3ffffffff,1.0,0.0,0.0
848cad5ffffffff,18.0,0.0,0.0
848caddffffffff,25.0,0.0,1.0
848cb2bffffffff,5.0,0.0,0.0
848cd0bffffffff,29.0,0.0,2.0
848cd25ffffffff,2.0,0.0,0.0
848cd27ffffffff,7.0,0.0,0.0
848cd55ffffffff,2.0,0.0,0.0
848cd5dffffffff,4.0,0.0,0.0
848db53ffffffff,10.0,0.0,1.0
848db59ffffffff,37.0,0.0,20.0
848db5bffffffff,3.0,0.0,0.0
849421bffffffff,2.0,0.0,0.0
8495001ffffffff,1.0,0.0,0.0
8495129ffffffff,2.0,0.0,0.0
84951a7ffffffff,9.0,0.0,0.0
84951a9ffffffff,8.0,0.0,0.0
8495a49ffffffff,12.0,0.0,1.0
8495a4dffffffff,13.0,0.0,3.0
8495a99ffffffff,6.0,0.0,1.0
8495a9bffffffff,2.0,0.0,0.0
8496009ffffffff,12.0,4.0,0.0
849600bffffffff,2.0,1.0,0.0
8496015ffffffff,6.0,3.0,0.0
8496021ffffffff,3.0,3.0,0.0
8496025ffffffff,6.0,2.0,0.0
8496027ffffffff,2.0,2.0,0.0
849602dffffffff,2.0,0.0,0.0
8496047ffffffff,4.0,1.0,0.0
8496051ffffffff,2.0,0.0,0.0
8496093ffffffff,2.0,2.0,0.0
8496097ffffffff,6.0,1.0,0.0
8496099ffffffff,2.0,0.0,0.0
84960b1ffffffff,6.0,0.0,0.0
84960bbffffffff,3.0,0.0,0.0
8496141ffffffff,4.0,0.0,0.0
849615bffffffff,3.0,0.0,0.0
8496203ffffffff,2.0,0.0,0.0
8496207ffffffff,3.0,0.0,0.0
8496215ffffffff,1.0,0.0,0.0
8496217ffffffff,18.0,5.0,0.0
849621dffffffff,3.0,3.0,0.0
849622bffffffff,2.0,0.0,0.0
849622dffffffff,3.0,1.0,0.0
8496231ffffffff,2.0,2.0,0.0
8496233ffffffff,11.0,3.0,0.0
8496239ffffffff,6.0,0.0,0.0
849623bffffffff,29.0,3.0,0.0
8496241ffffffff,1.0,0.0,0.0
8496263ffffffff,25.0,0.0,0.0
8496283ffffffff,16.0,0.0,0.0
84962b9ffffffff,5.0,0.0,0.0
84962c5ffffffff,4.0,0.0,0.0
84962c9ffffffff,15.0,12.0,0.0
84962cdffffffff,10.0,3.0,0.0
84962d1ffffffff,1.0,1.0,0.0
84962d7ffffffff,2.0,2.0,0.0
84962d9ffffffff,4.0,0.0,0.0
84962e5ffffffff,25.0,9.0,0.0
84962e9ffffffff,2.0,0.0,0.0
84962ebffffffff,2.0,2.0,0.0
84962edffffffff,21.0,4.0,0.0
8496335ffffffff,7.0,0.0,0.0
8496365ffffffff,2.0,0.0,0.0
8496445ffffffff,2.0,0.0,0.0
8496447ffffffff,1.0,0.0,0.0
8496569ffffffff,2.0,2.0,0.0
8496663ffffffff,1.0,0.0,0.0
8496757ffffffff,6.0,0.0,0.0
8496829ffffffff,2.0,0.0,0.0
8496837ffffffff,1.0,0.0,0.0
8496861ffffffff,3.0,0.0,0.0
8496905ffffffff,12.0,0.0,0.0
8496907ffffffff,129.0,12.0,0.0
8496909ffffffff,1.0,1.0,0.0
8496921ffffffff,74.0,0.0,0.0
8496923ffffffff,14.0,3.0,0.0
8496925ffffffff,47.0,5.0,0.0
849692bffffffff,52.0,7.0,0.0
849692dffffffff,27.0,1.0,0.0
8496931ffffffff,4.0,0.0,0.0
8496933ffffffff,63.0,5.0,0.0
8496935ffffffff,160.0,14.0,0.0
8496937ffffffff,42.0,3.0,0.0
849693dffffffff,17.0,3.0,0.0
84969a1ffffffff,10.0,3.0,0.0
84969a5ffffffff,29.0,3.0,0.0
84969adffffffff,1.0,0.0,0.0
84969bdffffffff,1.0,0.0,0.0
84969e5ffffffff,6.0,0.0,0.0
8496a05ffffffff,2.0,0.0,0.0
8496a2dffffffff,23.0,0.0,0.0
8496a3bffffffff,2.0,0.0,0.0
8496a5dffffffff,21.0,0.0,0.0
8496a8bffffffff,2.0,0.0,0.0
8496aa9ffffffff,4.0,0.0,0.0
8496ac7ffffffff,2.0,2.0,0.0
8496b09ffffffff,2.0,0.0,0.0
8496b13ffffffff,15.0,0.0,0.0
8496b15ffffffff,2.0,0.0,0.0
8496b19ffffffff,25.0,0.0,0.0
8496b1bffffffff,17.0,0.0,0.0
8496b27ffffffff,2.0,2.0,0.0
8496b37ffffffff,3.0,0.0,0.0
8496b43ffffffff,1.0,0.0,0.0
8496b47ffffffff,2.0,0.0,0.0
8496b53ffffffff,4.0,0.0,0.0
8496b57ffffffff,2.0,0.0,0.0
8496b63ffffffff,16.0,7.0,0.0
8496b6dffffffff,1.0,0.0,0.0
8496d21ffffffff,1.0,0.0,0.0
849701dffffffff,3.0,0.0,0.0
8497027ffffffff,4.0,0.0,0.0
849703dffffffff,4.0,0.0,0.0
8497069ffffffff,2.0,0.0,0.0
8497081ffffffff,3.0,0.0,0.0
849708bffffffff,2.0,0.0,0.0
84970a7ffffffff,6.0,0.0,0.0
84970c5ffffffff,2.0,0.0,0.0
84970c9ffffffff,1.0,0.0,0.0
84970d3ffffffff,5.0,3.0,0.0
84970d5ffffffff,1.0,0.0,0.0
84970d7ffffffff,3.0,0.0,0.0
8497103ffffffff,3.0,0.0,0.0
8497107ffffffff,2.0,0.0,0.0
8497113ffffffff,3.0,0.0,0.0
8497115ffffffff,1.0,0.0,0.0
8497119ffffffff,31.0,0.0,0.0
849713dffffffff,2.0,0.0,0.0
8497151ffffffff,16.0,0.0,0.0
8497159ffffffff,6.0,0.0,0.0
8497199ffffffff,20.0,0.0,0.0
849719bffffffff,48.0,0.0,0.0
84971c1ffffffff,17.0,0.0,0.0
84971c3ffffffff,2.0,0.0,0.0
84971c9ffffffff,7.0,0.0,0.0
84971cbffffffff,2.0,0.0,0.0
84971d3ffffffff,3.0,0.0,0.0
84971d5ffffffff,1.0,0.0,0.0
84971d7ffffffff,2.0,0.0,0.0
84971ddffffffff,2.0,0.0,0.0
849728dffffffff,20.0,2.0,0.0
8497291ffffffff,2.0,0.0,0.0
8497299ffffffff,7.0,0.0,0.0
84972c5ffffffff,13.0,4.0,0.0
84972c9ffffffff,9.0,0.0,0.0
84972cbffffffff,3.0,0.0,0.0
84972cdffffffff,33.0,8.0,0.0
84972d5ffffffff,4.0,0.0,0.0
84972d7ffffffff,2.0,0.0,0.0
84972d9ffffffff,36.0,15.0,0.0
84972dbffffffff,24.0,5.0,0.0
84972e3ffffffff,40.0,15.0,0.0
84972ebffffffff,25.0,11.0,0.0
8497405ffffffff,8.0,5.0,0.0
849740bffffffff,2.0,0.0,0.0
849740dffffffff,2.0,0.0,0.0
8497415ffffffff,2.0,0.0,0.0
8497417ffffffff,9.0,2.0,0.0
849741dffffffff,5.0,0.0,0.0
8497431ffffffff,25.0,0.0,0.0
8497435ffffffff,11.0,1.0,0.0
8497437ffffffff,12.0,2.0,0.0
8497439ffffffff,3.0,0.0,0.0
849743bffffffff,40.0,3.0,0.0
8497453ffffffff,4.0,0.0,0.0
8497455ffffffff,2.0,0.0,0.0
8497459ffffffff,9.0,0.0,0.0
849745dffffffff,1.0,0.0,0.0
849746bffffffff,11.0,0.0,0.0
84974a1ffffffff,8.0,8.0,0.0
84974a9ffffffff,196.0,28.0,0.0
84974abffffffff,34.0,0.0,0.0
84974adffffffff,1.0,0.0,0.0
84974b9ffffffff,36.0,18.0,0.0
84974bbffffffff,2.0,0.0,0.0
84974e1ffffffff,4.0,0.0,0.0
84974e3ffffffff,2.0,0.0,0.0
84974e5ffffffff,8.0,0.0,0.0
84974e9ffffffff,24.0,11.0,0.0
84974edffffffff,25.0,8.0,0.0
8497503ffffffff,2.0,0.0,0.0
8497509ffffffff,2.0,0.0,0.0
8497513ffffffff,39.0,3.0,0.0
8497515ffffffff,19.0,2.0,0.0
8497517ffffffff,20.0,0.0,0.0
8497531ffffffff,18.0,12.0,0.0
8497535ffffffff,4.0,1.0,0.0
849753bffffffff,3.0,0.0,0.0
8497547ffffffff,4.0,0.0,0.0
8497557ffffffff,7.0,0.0,0.0
8497559ffffffff,2.0,0.0,0.0
8497583ffffffff,2.0,0.0,0.0
84975c5ffffffff,3.0,1.0,0.0
84975c7ffffffff,28.0,2.0,0.0
84975c9ffffffff,5.0,0.0,0.0
84975cbffffffff,11.0,0.0,0.0
84975d1ffffffff,13.0,0.0,0.0
84975ddffffffff,10.0,0.0,0.0
84975e9ffffffff,5.0,1.0,0.0
84975ebffffffff,7.0,6.0,0.0
84976a5ffffffff,3.0,3.0,0.0
8497725ffffffff,20.0,4.0,0.0
849772dffffffff,8.0,0.0,0.0
849773bffffffff,2.0,0.0,0.0
849774dffffffff,1.0,0.0,0.0
8497751ffffffff,3.0,0.0,0.0
849775dffffffff,2.0,0.0,0.0
8497801ffffffff,2.0,0.0,0.0
8497895ffffffff,2.0,0.0,0.0
84978c1ffffffff,2.0,0.0,0.0
84978d9ffffffff,4.0,0.0,0.0
84978ebffffffff,2.0,0.0,0.0
849799bffffffff,3.0,0.0,0.0
8497a89ffffffff,2.0,0.0,0.0
8497aabffffffff,3.0,0.0,0.0
8497ac3ffffffff,1.0,0.0,0.0
8497ac7ffffffff,2.0,0.0,0.0
849c855ffffffff,2.0,0.0,0.0
849c8a5ffffffff,1.0,0.0,0.0
849c99bffffffff,2.0,0.0,0.0
849c9d3ffffffff,2.0,0.0,0.0
849c9d9ffffffff,2.0,0.0,0.0
849cd2dffffffff,5.0,0.0,0.0
84ac12dffffffff,1.0,0.0,0.0
84ac801ffffffff,48.0,0.0,0.0
84ac805ffffffff,50.0,11.0,0.0
84ac807ffffffff,2.0,0.0,0.0
84ac809ffffffff,12.0,0.0,0.0
84ac811ffffffff,3.0,0.0,0.0
84ac815ffffffff,2.0,0.0,0.0
84ac819ffffffff,4.0,0.0,0.0
84ac81bffffffff,15.0,0.0,0.0
84ac81dffffffff,2.0,0.0,0.0
84ac82dffffffff,8.0,0.0,0.0
84ac841ffffffff,7.0,0.0,0.0
84ac843ffffffff,3.0,0.0,0.0
84ac849ffffffff,4.0,0.0,0.0
84ac84dffffffff,1.0,0.0,0.0
84ac853ffffffff,2.0,0.0,0.0
84ac85dffffffff,1.0,0.0,0.0
